Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,frameDiff,userLevel,preTrialOffset,preLevelOffset,
1,0.2111111,0.5253671,1.207548,3.1204311,0.4780818,-0.5191447,0.545546,-0.4520023,,,,,
1,0.2222222,0.5227529,1.205901,3.1375478,0.4638081,-0.5122923,0.5552822,-0.4627097,,,,,
1,0.2333333,0.519843,1.20444,3.155068,0.4485335,-0.5043845,0.5654811,-0.4739675,,,,,
1,0.2444444,0.5165782,1.20267,3.171956,0.4326918,-0.4945932,0.5762876,-0.4858477,,,,,
1,0.2555556,0.5125649,1.200937,3.1884724,0.4166729,-0.4828577,0.5872383,-0.4983805,,,,,
1,0.2666667,0.5078822,1.199395,3.2049469,0.4001316,-0.4718907,0.5968759,-0.5108356,,,,,
1,0.2777778,0.5034967,1.19794,3.2215025,0.3839572,-0.462772,0.605062,-0.5218419,,,,,
1,0.2888889,0.4975189,1.196804,3.2376597,0.3679581,-0.4545451,0.6114427,-0.5330417,,,,,
1,0.3,0.4919647,1.195804,3.2535506,0.3531164,-0.4448964,0.6182919,-0.5432229,,,,,
1,0.3111111,0.4849022,1.194572,3.269307,0.3404237,-0.434106,0.6245979,-0.5527579,,,,,
1,0.3222222,0.4784349,1.193278,3.2846343,0.3278485,-0.4232258,0.6309384,-0.5615266,,,,,
1,0.3333333,0.469896,1.19245,3.2988428,0.317003,-0.4120843,0.636959,-0.5691915,,,,,
1,0.3444445,0.4620809,1.19176,3.3125139,0.3033887,-0.401445,0.6432216,-0.5771164,,,,,
1,0.3555556,0.4542085,1.191135,3.3258235,0.2883347,-0.390403,0.6495001,-0.5853189,,,,,
1,0.3666667,0.44673,1.190446,3.33938,0.274254,-0.3784592,0.6556403,-0.5930337,,,,,
1,0.3777778,0.4386787,1.190156,3.3512861,0.2605604,-0.3664535,0.6610148,-0.6007325,,,,,
1,0.3888889,0.4307006,1.189983,3.363435,0.2467041,-0.3559423,0.6643671,-0.6091458,,,,,
1,0.4,0.4225546,1.190138,3.3745323,-0.2335289,0.3461878,-0.6664116,0.617668,,,,,
1,0.4111111,0.4146111,1.190332,3.3865045,-0.2210088,0.3366223,-0.6682889,0.6254842,,,,,
1,0.4222222,0.4060674,1.190731,3.3969107,-0.2104046,0.3274103,-0.6701626,0.6319924,,,,,
1,0.4333333,0.3971471,1.191579,3.4075794,-0.2008128,0.3177405,-0.6735165,0.6364675,,,,,
1,0.4444444,0.3888128,1.192337,3.418029,-0.1906031,0.3077142,-0.676962,0.6408626,,,,,
1,0.4555556,0.3803245,1.193183,3.4266294,-0.1811031,0.2959909,-0.6826445,0.6431077,,,,,
1,0.4666667,0.3722065,1.194157,3.4364076,0.1703549,-0.2841013,0.6871394,-0.6466104,,,,,
1,0.4777778,0.3639567,1.195141,3.4448166,0.1600961,-0.2723852,0.6911579,-0.6499816,,,,,
1,0.4888889,0.3555737,1.196609,3.4530531,0.150038,-0.2626508,0.6931548,-0.6542473,,,,,
1,0.5,0.3468434,1.198416,3.4610921,0.1410644,-0.2543286,0.6940608,-0.658557,,,,,
1,0.5111111,0.338264,1.200023,3.469254,0.1317163,-0.2449428,0.6954454,-0.6625779,,,,,
1,0.5222223,0.3295976,1.20208,3.4766569,-0.1226374,0.2352707,-0.6963286,0.666884,,,,,
1,0.5333334,0.3212805,1.204247,3.4836834,-0.1128888,0.2247831,-0.6971126,0.6713886,,,,,
1,0.5444446,0.3129105,1.206208,3.4910391,-0.1032217,0.2139227,-0.697742,0.6758243,,,,,
1,0.5555557,0.3045974,1.208867,3.4968523,-0.09449267,0.2028163,-0.6976573,0.6805961,,,,,
1,0.5666668,0.2960078,1.210966,3.5034881,-0.08553271,0.1924708,-0.6980617,0.6843603,,,,,
1,0.577778,0.2872336,1.213581,3.5095756,-0.07715294,0.1828993,-0.6980739,0.6879594,,,,,
1,0.5888891,0.2785204,1.216097,3.5157387,-0.06793337,0.1735244,-0.6980737,0.691352,,,,,
1,0.6000003,0.2696537,1.219202,3.5209811,-0.05854841,0.1643564,-0.6981742,0.6943428,,,,,
1,0.6111114,0.2609788,1.221895,3.5267581,-0.04937146,0.1540117,-0.6985458,0.6970485,,,,,
1,0.6222225,0.2523566,1.224711,3.5314181,-0.04069243,0.1434646,-0.6987776,0.6996228,,,,,
1,0.6333337,0.2434667,1.22766,3.5362376,-0.03291256,0.1333573,-0.6980928,0.7027084,,,,,
1,0.6444448,0.2347828,1.230602,3.5411278,-0.02532162,0.1227696,-0.6972589,0.7057737,,,,,
1,0.655556,0.2264068,1.233686,3.5453148,-0.01790176,0.1114429,-0.6953762,0.7097266,,,,,
1,0.6666671,0.2185842,1.236782,3.5490108,-0.01023829,0.09954293,-0.6930236,0.713936,,,,,
1,0.6777782,0.2104857,1.239795,3.5530388,-0.003215767,0.08812091,-0.6905358,0.7179031,,,,,
1,0.6888894,0.2028298,1.242611,3.5556284,0.001220554,0.07666475,-0.6880201,0.7216298,,,,,
1,0.7000005,0.1948527,1.245314,3.5584881,0.005302284,0.0664956,-0.6858955,0.7246362,,,,,
1,0.7111117,0.1870334,1.248384,3.5613402,0.009941157,0.05698108,-0.6837536,0.7274169,,,,,
1,0.7222228,0.1792441,1.251455,3.5635581,0.01419924,0.04873515,-0.6821557,0.7294429,,,,,
1,0.7333339,0.172025,1.254803,3.5653826,0.01942624,0.04043421,-0.6813979,0.7305372,,,,,
1,0.7444451,0.165075,1.258072,3.5672909,0.02594054,0.03142859,-0.6811985,0.7309636,,,,,
1,0.7555562,0.1587885,1.261384,3.5689256,-0.03304049,-0.0212973,0.681197,-0.7310441,,,,,
1,0.7666674,0.1522067,1.264462,3.5707701,-0.03926225,-0.01127394,0.6799721,-0.7320994,,,,,
1,0.7777785,0.1460799,1.267652,3.5722096,-0.044103,-0.001497043,0.6777591,-0.7339587,,,,,
1,0.7888896,0.1399423,1.271011,3.5733513,-0.04721282,0.007324737,0.6751035,-0.7361742,,,,,
1,0.8000008,0.1335168,1.274537,3.5745181,-0.04944006,0.0149603,0.6725532,-0.738244,,,,,
1,0.8111119,0.1276121,1.278049,3.5750543,-0.05173028,0.02273206,0.6705775,-0.7396844,,,,,
1,0.8222231,0.1217698,1.281693,3.575958,-0.05467493,0.03132393,0.6687951,-0.7407717,,,,,
1,0.8333342,0.1162474,1.285334,3.5765918,-0.05766183,0.04058579,0.6671074,-0.741617,,,,,
1,0.8444453,0.1119221,1.28913,3.576717,-0.06050156,0.05189019,0.6652118,-0.7423882,,,,,
1,0.8555565,0.1073595,1.292656,3.5772538,-0.06369058,0.06282312,0.6627866,-0.7434452,,,,,
1,0.8666676,0.1035564,1.296106,3.5774957,-0.06668747,0.07503679,0.6599583,-0.7445651,,,,,
1,0.8777788,0.1000518,1.299208,3.5774454,0.06786938,-0.08620707,-0.6575389,0.745389,,,,,
1,0.8888899,0.09602658,1.302299,3.5774731,0.06775971,-0.09565853,-0.6548468,0.7466148,,,,,
1,0.900001,0.09189816,1.305213,3.5766268,0.06319565,-0.0994833,-0.6522977,0.7487438,,,,,
1,0.9111122,0.08755122,1.308333,3.576129,0.06187124,-0.1048306,-0.6507875,0.7494385,,,,,
1,0.9222233,0.08374435,1.310973,3.5754478,0.06133406,-0.1082748,-0.6512038,0.748631,,,,,
1,0.9333345,0.08057876,1.31358,3.5746778,0.06339599,-0.1131707,-0.6520213,0.7470217,,,,,
1,0.9444456,0.07730758,1.316113,3.5741524,0.06597909,-0.1196412,-0.6519471,0.7458537,,,,,
1,0.9555568,0.07478692,1.318045,3.5736376,0.07097685,-0.127315,-0.6512066,0.7447706,,,,,
1,0.9666679,0.07253676,1.319559,3.5731521,0.07601094,-0.1358879,-0.647724,0.7457951,,,,,
1,0.977779,0.07036141,1.320786,3.5725856,0.08132176,-0.1448292,-0.6422088,0.7483175,,,,,
1,0.9888902,0.0684808,1.321794,3.5718061,0.08635667,-0.1540339,-0.6350314,0.7520314,,,,,
1,1.000001,0.06687286,1.322318,3.5710814,0.09193827,-0.1639694,-0.6248881,0.7577442,,,,,
1,1.011112,0.06519594,1.323088,3.5704128,0.09749974,-0.173724,-0.613947,0.763795,,,,,
1,1.022224,0.06415638,1.323212,3.5697722,0.1036805,-0.184011,-0.596112,0.774623,,,,,
1,1.033335,0.06318425,1.323727,3.5689633,0.1091773,-0.1945093,-0.5788217,0.7843546,,,,,
1,1.044446,0.06312506,1.323413,3.5686059,0.1161945,-0.2077258,-0.5540168,0.7977557,,,,,
1,1.055557,0.0637189,1.323098,3.568746,0.124926,-0.2229509,-0.5271547,0.8104285,,,,,
1,1.066668,0.06498142,1.323002,3.5689083,0.1348254,-0.2385662,-0.4962539,0.8237963,,,,,
1,1.077779,0.06713098,1.32333,3.5694696,-0.1455008,0.2541325,0.4611568,-0.837604,,,,,
1,1.08889,0.0697737,1.324012,3.570311,-0.1553704,0.2694679,0.4237257,-0.8507077,,,,,
1,1.100002,0.07210951,1.324861,3.5711967,-0.1626556,0.2829263,0.3881822,-0.8618646,,,,,
1,1.111113,0.07626626,1.325929,3.5722829,-0.1642618,0.2928497,0.3457619,-0.8761882,,,,,
1,1.122224,0.07895996,1.327089,3.5723199,-0.1653954,0.3007224,0.30775,-0.8874122,,,,,
1,1.133335,0.08199516,1.328307,3.5730613,-0.1645637,0.3057752,0.2695488,-0.8982003,,,,,
1,1.144446,0.08649182,1.330258,3.573657,-0.1584584,0.3039838,0.2334208,-0.9099448,,,,,
1,1.155557,0.09061687,1.331935,3.5741114,-0.1566799,0.3057665,0.2000267,-0.917577,,,,,
1,1.166668,0.09564555,1.334866,3.5754492,-0.1550705,0.30426,0.1692397,-0.9245198,,,,,
1,1.17778,0.1008372,1.33798,3.5769408,-0.1554507,0.3036386,0.138521,-0.9297584,,,,,
1,1.188891,0.1069812,1.342423,3.5789879,-0.1568755,0.3007155,0.1104178,-0.9342206,,,,,
1,1.200002,0.1135885,1.348333,3.5812548,-0.1578569,0.2963033,0.08157468,-0.9384195,,,,,
1,1.211113,0.1203619,1.354976,3.584086,-0.1571864,0.2908377,0.05248417,-0.9423117,,,,,
1,1.222224,0.1270636,1.362399,3.5865751,-0.152225,0.2844561,0.02443739,-0.946211,,,,,
1,1.233335,0.1332797,1.368923,3.589033,-0.1460516,0.2787542,-0.001897175,-0.9491899,,,,,
1,1.244446,0.1402904,1.378054,3.591231,-0.1349479,0.2685395,-0.01596786,-0.9536355,,,,,
1,1.255558,0.1471667,1.386991,3.5933639,-0.1256219,0.2584599,-0.02700491,-0.9574385,,,,,
1,1.266669,0.1538124,1.395603,3.5956464,-0.1171422,0.248491,-0.03860592,-0.9607495,,,,,
1,1.27778,0.1607,1.405877,3.597959,-0.1084557,0.2359057,-0.04150589,-0.9648125,,,,,
1,1.288891,0.1672771,1.415971,3.6000065,-0.1004341,0.2244016,-0.04635177,-0.9681985,,,,,
1,1.300002,0.1740439,1.427847,3.6019695,-0.0917462,0.2130558,-0.04469806,-0.9716954,,,,,
1,1.311113,0.1807477,1.440025,3.6036412,-0.08015607,0.202243,-0.04415855,-0.9750502,,,,,
1,1.322224,0.1868896,1.452817,3.6045153,-0.06536591,0.1916111,-0.04599416,-0.9782111,,,,,
1,1.333336,0.1929741,1.465083,3.605649,-0.05108302,0.1818495,-0.049731,-0.9807385,,,,,
1,1.344447,0.1987436,1.478618,3.6054657,-0.03214075,0.1733329,-0.05257116,-0.9829338,,,,,
1,1.355558,0.2046188,1.491216,3.6060192,-0.01654641,0.1641117,-0.05565746,-0.9847314,,,,,
1,1.366669,0.2099359,1.504227,3.6053412,0.000420027,0.1560958,-0.05588679,-0.9861595,,,,,
1,1.37778,0.2154014,1.517379,3.6052433,-0.01566012,-0.1479979,0.05581764,0.987287,,,,,
1,1.388891,0.2204446,1.530627,3.6036153,-0.03163419,-0.1406974,0.05211411,0.9881739,,,,,
1,1.400002,0.2252774,1.543646,3.6021861,-0.04611957,-0.1329893,0.0475283,0.9889023,,,,,
1,1.411114,0.2302161,1.556914,3.5998648,-0.05994582,-0.1257773,0.04231026,0.9893414,,,,,
1,1.422225,0.2340665,1.569794,3.5973218,-0.07384011,-0.1183865,0.03810526,0.9894848,,,,,
1,1.433336,0.2381348,1.582854,3.5945824,-0.08832893,-0.1115119,0.03464651,0.9892233,,,,,
1,1.444447,0.2420631,1.595158,3.591584,-0.1035504,-0.1052205,0.03179932,0.9885317,,,,,
1,1.455558,0.2460043,1.607749,3.5881639,-0.1194603,-0.1005356,0.02944942,0.9872966,,,,,
1,1.466669,0.2494398,1.619778,3.5843484,-0.1357563,-0.09649584,0.02747821,0.9856489,,,,,
1,1.47778,0.2527767,1.631862,3.5812436,-0.1514925,-0.09144822,0.02484833,0.9839053,,,,,
1,1.488891,0.2563151,1.643215,3.5765852,-0.1671563,-0.08715779,0.02108719,0.981844,,,,,
1,1.500003,0.2586292,1.654366,3.5724872,-0.1813427,-0.08298146,0.01493976,0.9797988,,,,,
1,1.511114,0.2614222,1.665192,3.5670139,-0.1947606,-0.07934385,0.0084225,0.9776,,,,,
1,1.522225,0.2634019,1.675646,3.5619469,-0.2073388,-0.07622205,0.002315696,0.9752925,,,,,
1,1.533336,0.2663171,1.686314,3.5572721,-0.2204313,-0.07308156,-0.002927178,0.9726565,,,,,
1,1.544447,0.268438,1.696366,3.551881,-0.2338502,-0.07077906,-0.007050381,0.9696673,,,,,
1,1.555558,0.27011,1.705755,3.5469911,-0.2473287,-0.06871301,-0.01009289,0.9664394,,,,,
1,1.566669,0.2722588,1.714963,3.541263,-0.2605981,-0.06670646,-0.01439491,0.9630325,,,,,
1,1.577781,0.2735757,1.723588,3.5363009,-0.273358,-0.06482124,-0.01899966,0.9595377,,,,,
1,1.588892,0.275658,1.73225,3.5306734,-0.2859628,-0.06285895,-0.02407819,0.9558735,,,,,
1,1.600003,0.277194,1.740073,3.5251522,-0.2977519,-0.06139824,-0.03023524,0.9521869,,,,,
1,1.611114,0.2788636,1.747916,3.5199625,-0.3093684,-0.06017666,-0.03603603,0.9483519,,,,,
1,1.622225,0.2802015,1.754702,3.5149019,-0.3199356,-0.05990276,-0.04235738,0.9445944,,,,,
1,1.633336,0.282079,1.761002,3.5096775,-0.3299451,-0.06002188,-0.04894829,0.9408175,,,,,
1,1.644447,0.2834328,1.766788,3.5050809,-0.339948,-0.06038941,-0.0553013,0.9368726,,,,,
1,1.655559,0.2849182,1.771851,3.5005036,-0.3503708,-0.06032282,-0.06118677,0.9326617,,,,,
1,1.66667,0.2863904,1.776437,3.4957449,-0.3605705,-0.05974973,-0.06662039,0.9284291,,,,,
1,1.677781,0.2878912,1.780257,3.4918663,-0.3701031,-0.05917736,-0.07164352,0.9243316,,,,,
1,1.688892,0.2893646,1.78461,3.4875232,-0.3793813,-0.05859907,-0.07705023,0.9201627,,,,,
1,1.700003,0.2909012,1.787357,3.484165,-0.3874926,-0.05829409,-0.08267677,0.9163055,,,,,
1,1.711114,0.2924503,1.789877,3.4808618,-0.3945003,-0.05905376,-0.08857711,0.9127082,,,,,
1,1.722225,0.2940132,1.791415,3.4780776,-0.4015649,-0.05965514,-0.0939375,0.9090449,,,,,
1,1.733337,0.2956519,1.7936,3.475589,-0.4086569,-0.06018087,-0.09943642,0.905257,,,,,
1,1.744448,0.2973157,1.79372,3.4741865,-0.4138758,-0.06025998,-0.1037522,0.9023919,,,,,
1,1.755559,0.2986229,1.794281,3.4729677,-0.4202384,-0.05926742,-0.1077568,0.8990415,,,,,
1,1.76667,0.2998741,1.794015,3.4721776,-0.4256432,-0.05650669,-0.1112241,0.8962499,,,,,
1,1.777781,0.3010038,1.793739,3.4716429,0.4308354,0.05399607,0.1153425,-0.8933988,,,,,
1,1.788892,0.3024242,1.79256,3.4721899,0.4344088,0.05142913,0.119463,-0.8912758,,,,,
1,1.800003,0.3036446,1.790491,3.4735971,0.4374054,0.04881481,0.1233099,-0.8894314,,,,,
1,1.811115,0.3048515,1.788486,3.475012,0.4391001,0.04620746,0.1265893,-0.8882743,,,,,
1,1.822226,0.3061656,1.786428,3.476782,0.4405257,0.04352903,0.1294879,-0.8872852,,,,,
1,1.833337,0.3069829,1.78301,3.4797947,0.438602,0.03791686,0.1288632,-0.8885859,,,,,
1,1.844448,0.3080758,1.779538,3.4827043,0.4367683,0.03260323,0.1280035,-0.8898233,,,,,
1,1.855559,0.3090847,1.776362,3.4856169,0.4348458,0.0274885,0.1277549,-0.8909726,,,,,
1,1.86667,0.3102259,1.772384,3.4895582,0.4310196,0.02194576,0.126465,-0.8931668,,,,,
1,1.877781,0.3102584,1.767603,3.4944083,0.4281208,0.01558932,0.1251467,-0.8948786,,,,,
1,1.888893,0.3108208,1.762855,3.4985558,0.4261084,0.008766532,0.1245988,-0.8960078,,,,,
1,1.900004,0.3109049,1.757157,3.5040194,0.4209969,0.003618397,0.1262116,-0.898231,,,,,
1,1.911115,0.311718,1.751039,3.5093873,0.4132263,0.000256121,0.1297517,-0.901337,,,,,
1,1.922226,0.3120506,1.74465,3.5149347,0.4035235,-0.002825372,0.1333264,-0.9051988,,,,,
1,1.933337,0.3127118,1.738239,3.520322,0.3943617,-0.006723687,0.135569,-0.9088755,,,,,
1,1.944448,0.3127743,1.730761,3.526392,0.3834658,-0.01060991,0.1365186,-0.9133478,,,,,
1,1.955559,0.3123413,1.722687,3.5326754,0.3730456,-0.0143049,0.1370504,-0.9175236,,,,,
1,1.966671,0.3119369,1.714079,3.5392042,0.3632193,-0.01705773,0.1378055,-0.9212982,,,,,
1,1.977782,0.3111739,1.705707,3.5457249,0.3542733,-0.01951988,0.1386872,-0.9245946,,,,,
1,1.988893,0.3093599,1.696177,3.5525633,0.346034,-0.02217232,0.138893,-0.9276193,,,,,
1,2.000004,0.3072311,1.686616,3.5595148,0.3363301,-0.02471375,0.1402879,-0.9309086,,,,,
1,2.011115,0.3045004,1.677169,3.5662808,0.3238647,-0.02658439,0.1427095,-0.9349005,,,,,
1,2.022226,0.3018693,1.668503,3.572776,0.3112002,-0.02806947,0.1445305,-0.9388703,,,,,
1,2.033337,0.2970942,1.658876,3.579806,0.2952974,-0.02626614,0.1484378,-0.9434383,,,,,
1,2.044448,0.2927577,1.649489,3.5868605,0.2828107,-0.02690789,0.151709,-0.9467199,,,,,
1,2.055559,0.2860548,1.639913,3.593619,0.2718069,-0.02778089,0.1554913,-0.9493006,,,,,
1,2.06667,0.2779081,1.629844,3.6010209,0.2624034,-0.02949759,0.1591454,-0.951287,,,,,
1,2.077781,0.2699807,1.620431,3.6078791,0.2526614,-0.02952503,0.1631809,-0.9532378,,,,,
1,2.088892,0.2602391,1.610714,3.6154585,0.2434031,-0.02564844,0.1671552,-0.9550688,,,,,
1,2.100003,0.2492496,1.601534,3.6220452,0.2328655,-0.01855782,0.170594,-0.9572496,,,,,
1,2.111114,0.2374543,1.592534,3.6285457,0.2205413,-0.01052037,0.1726958,-0.9599099,,,,,
1,2.122225,0.2250169,1.583922,3.6344967,0.2069037,-0.001957476,0.1746635,-0.962642,,,,,
1,2.133336,0.2124626,1.575366,3.6401311,0.1939245,0.005735802,0.1764448,-0.9650014,,,,,
1,2.144447,0.198276,1.567156,3.6448846,0.1812988,0.01622844,0.1784314,-0.9669693,,,,,
1,2.155558,0.1835199,1.558514,3.649236,0.1704819,0.02704491,0.1809058,-0.9682342,,,,,
1,2.166669,0.1677302,1.549707,3.6529111,-0.1619468,-0.03822552,-0.1831304,0.9689041,,,,,
1,2.17778,0.1525969,1.541248,3.6570309,-0.1526203,-0.04926065,-0.1849966,0.9695652,,,,,
1,2.188891,0.1365471,1.533203,3.6604232,-0.1416795,-0.06433637,-0.1857956,0.9701896,,,,,
1,2.200002,0.1204422,1.525649,3.6626512,-0.1303195,-0.07998011,-0.184355,0.970893,,,,,
1,2.211113,0.1040449,1.518138,3.6643588,-0.1201473,-0.09426422,-0.181018,0.971551,,,,,
1,2.222224,0.08787616,1.510538,3.6656133,-0.1110082,-0.1078866,-0.1768782,0.9719834,,,,,
1,2.233335,0.07196527,1.502532,3.6666205,-0.1018563,-0.1205281,-0.1738209,0.9720517,,,,,
1,2.244446,0.05561052,1.495322,3.6667359,-0.09313626,-0.1329354,-0.1709587,0.9718163,,,,,
1,2.255557,0.03972402,1.487999,3.6654751,-0.08464945,-0.1458433,-0.1700138,0.9709065,,,,,
1,2.266668,0.02443559,1.48065,3.665263,-0.07588936,-0.1584039,-0.1687704,0.9698792,,,,,
1,2.277779,0.009380966,1.473674,3.6638371,-0.06630073,-0.1712066,-0.167943,0.9685493,,,,,
1,2.28889,-0.005344167,1.467005,3.6628788,-0.05619003,-0.1836549,-0.1668096,0.9671029,,,,,
1,2.300001,-0.01929943,1.461341,3.6603007,-0.04545827,-0.1962102,-0.1658117,0.9653713,,,,,
1,2.311112,-0.03335635,1.455374,3.6587153,-0.03586219,-0.2083358,-0.1644895,0.963459,,,,,
1,2.322223,-0.04759249,1.449922,3.6566738,-0.02732715,-0.2193339,-0.1627985,0.9615833,,,,,
1,2.333334,-0.06108668,1.444681,3.6543692,-0.01927716,-0.2297872,-0.1611442,0.9596139,,,,,
1,2.344445,-0.07382187,1.440294,3.6512011,-0.01150797,-0.2400495,-0.1605984,0.957315,,,,,
1,2.355556,-0.08606608,1.436404,3.6482407,-0.003880806,-0.2498103,-0.1619795,0.9546426,,,,,
1,2.366668,-0.09841374,1.432643,3.6458576,0.003266294,-0.2593307,-0.1633424,0.9518698,,,,,
1,2.377779,-0.1095382,1.429757,3.6424792,0.009545397,-0.267787,-0.1675699,0.9487462,,,,,
1,2.38889,-0.1205096,1.426932,3.6385009,0.01543568,-0.2761176,-0.1721462,0.9454557,,,,,
1,2.400001,-0.1306885,1.425157,3.634684,0.02059797,-0.2848012,-0.1751854,0.9422176,,,,,
1,2.411112,-0.1404542,1.42345,3.6303767,0.02463735,-0.29353,-0.175921,0.9393002,,,,,
1,2.422223,-0.1500843,1.422102,3.6265698,0.02870582,-0.3021612,-0.1759125,0.9364452,,,,,
1,2.433334,-0.15927,1.421464,3.621846,0.03028038,-0.3103042,-0.1748034,0.9339368,,,,,
1,2.444445,-0.1676825,1.420927,3.617127,0.03116929,-0.318368,-0.1744846,0.9312494,,,,,
1,2.455556,-0.1755687,1.421263,3.6124378,0.03212958,-0.3261888,-0.1743851,0.9285249,,,,,
1,2.466667,-0.1835352,1.421772,3.6073208,0.03353886,-0.3339035,-0.1744002,0.9257257,,,,,
1,2.477778,-0.1913461,1.422312,3.6024926,0.03532671,-0.3418908,-0.1741548,0.9227854,,,,,
1,2.488889,-0.1979876,1.42415,3.5967229,0.03551698,-0.3503599,-0.1729733,0.9198188,,,,,
1,2.5,-0.2055573,1.424669,3.5919707,0.03719769,-0.358832,-0.1725754,0.9165553,,,,,
1,2.511111,-0.2114765,1.427058,3.586001,0.0376395,-0.3684419,-0.1714846,0.9129221,,,,,
1,2.522222,-0.2171383,1.42909,3.5801812,0.03713033,-0.3776964,-0.1696203,0.909503,,,,,
1,2.533333,-0.2228503,1.431387,3.57406,0.03494635,-0.3862942,-0.1659191,0.9066567,,,,,
1,2.544444,-0.228513,1.433617,3.5682223,0.03255759,-0.3946277,-0.1621087,0.9038417,,,,,
1,2.555555,-0.2336752,1.436303,3.5617737,0.02887865,-0.4027531,-0.1579576,0.9011135,,,,,
1,2.566666,-0.2382137,1.439175,3.555288,0.02520333,-0.4103046,-0.1546621,0.8983844,,,,,
1,2.577777,-0.2431027,1.44223,3.549006,0.02277848,-0.4187422,-0.1513489,0.8951143,,,,,
1,2.588888,-0.246568,1.447281,3.5427207,0.02125825,-0.4292509,-0.1458769,0.8910733,,,,,
1,2.599999,-0.2505418,1.45152,3.5364862,0.01883272,-0.439027,-0.1407178,0.8871861,,,,,
1,2.61111,-0.2537985,1.456925,3.5305914,0.01480831,-0.4488862,-0.13444,0.8832937,,,,,
1,2.622221,-0.2565027,1.462712,3.5246415,0.01037479,-0.4581666,-0.1304169,0.8791855,,,,,
1,2.633332,-0.2595313,1.468188,3.5188622,0.005543184,-0.4664732,-0.1278412,0.8752306,,,,,
1,2.644443,-0.261644,1.474,3.5130845,-0.000885237,-0.4732571,-0.1290069,0.8714265,,,,,
1,2.655554,-0.2634364,1.48018,3.5074869,-0.008494306,-0.4796324,-0.1333868,0.8672304,,,,,
1,2.666665,-0.2648298,1.48653,3.5020614,-0.01657752,-0.4859447,-0.1381429,0.8628438,,,,,
1,2.677776,-0.2664913,1.493034,3.4968214,-0.02398,-0.4926277,-0.1403076,0.85852,,,,,
1,2.688887,-0.2670211,1.501604,3.4926443,-0.03297857,-0.4991139,-0.1416232,0.8542485,,,,,
1,2.699998,-0.2680246,1.509257,3.4879065,-0.04119515,-0.5054333,-0.1414055,0.8502026,,,,,
1,2.711109,-0.2684817,1.517932,3.4838613,-0.05050314,-0.510662,-0.1414759,0.8465568,,,,,
1,2.72222,-0.2685345,1.526125,3.4791488,-0.05883954,-0.515707,-0.1430663,0.8426839,,,,,
1,2.733331,-0.2683996,1.534992,3.4753628,-0.06733286,-0.5192634,-0.1468406,0.8392076,,,,,
1,2.744442,-0.2677192,1.544039,3.4717639,-0.07497869,-0.5228711,-0.1519853,0.8353948,,,,,
1,2.755553,-0.2668605,1.553304,3.4684082,-0.08245095,-0.5262657,-0.1571248,0.8315998,,,,,
1,2.766664,-0.2657904,1.562881,3.4654887,-0.08857777,-0.5294717,-0.162498,0.8278939,,,,,
1,2.777775,-0.2644352,1.572181,3.4623857,-0.09464616,-0.5325531,-0.1670237,0.8243374,,,,,
1,2.788886,-0.2623469,1.582205,3.4602562,-0.0998976,-0.5340145,-0.1732959,0.8214728,,,,,
