Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,frameDiff,userLevel,preTrialOffset,preLevelOffset,
1,1.555558,0.01289963,1.092553,3.3739993,-0.3416846,0.1980616,-0.09636896,-0.9136391,,,,,
1,1.566669,0.01046426,1.110855,3.3819031,-0.317484,0.1989533,-0.08916015,-0.9228607,,,,,
1,1.577781,0.008096121,1.128692,3.38974,-0.2932944,0.2000882,-0.08348195,-0.9311143,,,,,
1,1.588892,0.006063953,1.148667,3.3963077,-0.2677462,0.2000303,-0.07558157,-0.9394611,,,,,
1,1.600003,0.004065603,1.167042,3.4031712,-0.2429533,0.2005807,-0.07007367,-0.9464833,,,,,
1,1.611114,0.002043128,1.186082,3.4089248,-0.2165265,0.2004659,-0.0646834,-0.9532815,,,,,
1,1.622225,-0.000324078,1.205506,3.4142312,-0.1892924,0.2009389,-0.06092049,-0.9592084,,,,,
1,1.633336,-0.00204917,1.224296,3.418735,-0.1620526,0.201323,-0.05738387,-0.964321,,,,,
1,1.644447,-0.004022241,1.242751,3.4233498,-0.1360284,0.2014126,-0.0534324,-0.9685423,,,,,
1,1.655559,-0.005329885,1.261405,3.426814,-0.1114273,0.2014566,-0.04821936,-0.9719434,,,,,
1,1.66667,-0.006775454,1.279894,3.4299885,-0.08898657,0.2015546,-0.04111461,-0.9745598,,,,,
1,1.677781,-0.007468686,1.297915,3.4327573,-0.06909034,0.2020295,-0.03180366,-0.9764216,,,,,
1,1.688892,-0.008512542,1.315613,3.4353558,-0.05126958,0.2026434,-0.021012,-0.9776838,,,,,
1,1.700003,-0.008937672,1.333184,3.4382648,-0.03229811,0.2028381,-0.01090009,-0.9786187,,,,,
1,1.711114,-0.009343043,1.349673,3.4401118,-0.01617229,0.2032626,0.001060123,-0.9789901,,,,,
1,1.722225,-0.00981681,1.366189,3.4417616,-0.002395851,-0.2033651,-0.01196419,0.9790269,,,,,
1,1.733337,-0.009924963,1.38133,3.4426209,-0.0204635,-0.2028847,-0.02265627,0.9787266,,,,,
1,1.744448,-0.01010865,1.396292,3.4426385,-0.03845574,-0.2018711,-0.03140169,0.9781529,,,,,
1,1.755559,-0.01022178,1.411021,3.4426201,-0.05463903,-0.2007511,-0.0383499,0.9773653,,,,,
1,1.76667,-0.009722158,1.425429,3.4428544,-0.06763171,-0.2006723,-0.04423029,0.9763197,,,,,
1,1.777781,-0.00921154,1.439901,3.4426218,-0.07821795,-0.201244,-0.05103518,0.9750786,,,,,
1,1.788892,-0.008798912,1.453828,3.4427898,-0.0901351,-0.2016257,-0.05855717,0.973547,,,,,
1,1.800003,-0.008063078,1.466675,3.4418816,-0.1011467,-0.2023892,-0.06630486,0.9718085,,,,,
1,1.811115,-0.007402778,1.478473,3.4405608,-0.1117171,-0.2032025,-0.07555339,0.9698039,,,,,
1,1.822226,-0.006337538,1.489929,3.4395124,-0.1216397,-0.2035616,-0.08547187,0.9677091,,,,,
1,1.833337,-0.005759254,1.501374,3.4383676,-0.1314793,-0.2038228,-0.09480643,0.9654953,,,,,
1,1.844448,-0.004590228,1.511932,3.4368619,-0.1401032,-0.203621,-0.1035582,0.9634237,,,,,
1,1.855559,-0.003412724,1.521759,3.4350597,-0.1484178,-0.2033293,-0.1106231,0.961453,,,,,
1,1.86667,-0.002371587,1.531121,3.4333609,-0.1569563,-0.2031757,-0.1158292,0.9595143,,,,,
1,1.877781,-0.001212068,1.540676,3.4315253,-0.1657047,-0.2031189,-0.1204084,0.9574897,,,,,
1,1.888893,0.000202991,1.549392,3.4293509,-0.1730556,-0.2038394,-0.1218418,0.9558535,,,,,
1,1.900004,0.001542538,1.557932,3.427533,-0.1799897,-0.2051185,-0.1221161,0.9542629,,,,,
1,1.911115,0.003013849,1.56628,3.4256446,-0.187976,-0.2060702,-0.1234024,0.9523508,,,,,
1,1.922226,0.004474491,1.572671,3.4230622,-0.196693,-0.2070431,-0.1217932,0.9505848,,,,,
1,1.933337,0.005886137,1.57997,3.4207901,-0.2053001,-0.2070209,-0.1223838,0.9486919,,,,,
1,1.944448,0.006985269,1.586368,3.4184891,-0.2135144,-0.2059992,-0.1216928,0.9471889,,,,,
1,1.955559,0.008574083,1.592739,3.4160362,-0.2195278,-0.2058744,-0.1212223,0.9459009,,,,,
1,1.966671,0.01036324,1.599144,3.4138533,-0.2237595,-0.2073067,-0.120409,0.9446996,,,,,
1,1.977782,0.01239438,1.60466,3.4111602,-0.2287493,-0.2087567,-0.1189133,0.9433737,,,,,
1,1.988893,0.01408929,1.609934,3.4087232,-0.2347018,-0.209821,-0.1164752,0.9419786,,,,,
1,2.000004,0.01625731,1.615269,3.4065511,-0.2403908,-0.2106634,-0.1149248,0.9405453,,,,,
1,2.011115,0.01814742,1.620423,3.4042913,-0.2454157,-0.2114783,-0.1136522,0.9392185,,,,,
1,2.022226,0.01814742,1.620423,3.4042913,-0.2454157,-0.2114783,-0.1136522,0.9392185,,,,,
1,2.033337,0.02265325,1.628193,3.3991715,-0.2530089,-0.2108866,-0.1134473,0.9373596,,,,,
1,2.044448,0.02481063,1.632215,3.3967055,-0.2579638,-0.210253,-0.1135955,0.9361327,,,,,
1,2.055559,0.02710605,1.63511,3.3941585,-0.2634273,-0.2096206,-0.1148395,0.9345999,,,,,
1,2.06667,0.02959804,1.637994,3.3918636,-0.2679381,-0.2103693,-0.1168073,0.9329041,,,,,
1,2.077781,0.03263883,1.640671,3.3895948,-0.2713494,-0.2125082,-0.1197531,0.9310579,,,,,
1,2.088892,0.03568716,1.643506,3.3874674,-0.2750275,-0.2145986,-0.122166,0.929184,,,,,
1,2.100003,0.03896681,1.645593,3.3855251,-0.2792852,-0.2177058,-0.124901,0.9268245,,,,,
1,2.111114,0.04176437,1.647228,3.3837799,-0.2842253,-0.2201058,-0.1286872,0.9242343,,,,,
1,2.122225,0.04486856,1.648238,3.3820742,-0.2887227,-0.2224506,-0.1347784,0.9214064,,,,,
1,2.133336,0.04785138,1.649392,3.3802971,-0.2931516,-0.2247416,-0.1413542,0.918462,,,,,
1,2.144447,0.05100674,1.649484,3.3789295,-0.2974501,-0.227401,-0.1509681,0.9148884,,,,,
1,2.155558,0.05416706,1.649564,3.3773891,-0.3014622,-0.2301726,-0.1606442,0.911227,,,,,
1,2.166669,0.05755006,1.64912,3.3761896,-0.3060724,-0.2333936,-0.1696793,0.9072244,,,,,
1,2.17778,0.06090968,1.649155,3.375078,-0.3110966,-0.2365895,-0.1775132,0.9031796,,,,,
1,2.188891,0.06476877,1.648406,3.3741706,-0.3163716,-0.241048,-0.1857974,0.8984899,,,,,
1,2.200002,0.06846109,1.647124,3.3737304,-0.3220868,-0.2462141,-0.1943544,0.8932329,,,,,
1,2.211113,0.07236971,1.645602,3.3734773,-0.3269691,-0.2520386,-0.2044927,0.887553,,,,,
1,2.222224,0.07617944,1.643857,3.3731632,-0.3323191,-0.2565513,-0.2127824,0.882309,,,,,
1,2.233335,0.07962346,1.641735,3.3730327,-0.3401655,-0.259797,-0.2196035,0.8766797,,,,,
1,2.244446,0.08329088,1.639689,3.3728002,-0.3469351,-0.2626766,-0.2267998,0.8713202,,,,,
1,2.255557,0.08668443,1.637161,3.3728318,-0.3533587,-0.2653051,-0.2338191,0.8660712,,,,,
1,2.266668,0.09068297,1.634536,3.3730457,-0.3584975,-0.2687678,-0.2411208,0.8608741,,,,,
1,2.277779,0.09523839,1.631856,3.3731338,-0.3628493,-0.2727997,-0.2476969,0.8559012,,,,,
1,2.28889,0.0995813,1.629073,3.3732544,-0.3682902,-0.2760285,-0.2540035,0.8506779,,,,,
1,2.300001,0.1041714,1.6254,3.3733497,-0.3745795,-0.2778181,-0.2610074,0.8452114,,,,,
1,2.311112,0.108511,1.621164,3.3736857,-0.3810692,-0.2787447,-0.2704779,0.839005,,,,,
1,2.322223,0.1125054,1.616798,3.3743437,-0.3877302,-0.2794936,-0.2814279,0.8320739,,,,,
1,2.333334,0.1161586,1.61104,3.3752287,-0.3951276,-0.2784765,-0.296243,0.8237506,,,,,
1,2.344445,0.1191685,1.60495,3.3766879,-0.4016231,-0.2767753,-0.3128432,0.8149991,,,,,
1,2.355556,0.122156,1.598734,3.3782081,-0.4066094,-0.2756587,-0.3302055,0.8060058,,,,,
1,2.366668,0.1247283,1.591596,3.3801803,-0.4117757,-0.274221,-0.3467639,0.7968678,,,,,
1,2.377779,0.1272672,1.584243,3.3822527,-0.416544,-0.2725899,-0.3624175,0.7879336,,,,,
1,2.38889,0.1299597,1.576541,3.3842162,-0.4203944,-0.2715188,-0.3776151,0.7790719,,,,,
1,2.400001,0.1321205,1.568027,3.3866327,-0.4215985,-0.2703666,-0.3935138,0.7709109,,,,,
1,2.411112,0.1344459,1.55937,3.3886518,-0.4225508,-0.2685134,-0.4088176,0.7630332,,,,,
1,2.422223,0.1358642,1.549685,3.3912841,-0.4208377,-0.265248,-0.4236912,0.7569841,,,,,
1,2.433334,0.1372339,1.539894,3.3937548,-0.41679,-0.2612994,-0.4373989,0.7527889,,,,,
1,2.444445,0.1383276,1.529636,3.3963692,-0.4110411,-0.2558962,-0.4490779,0.7509271,,,,,
1,2.455556,0.1395485,1.519185,3.3988308,-0.4039015,-0.2499071,-0.4567128,0.7522125,,,,,
1,2.466667,0.1412798,1.508818,3.4010468,0.3977101,0.2438546,0.463346,-0.7534402,,,,,
1,2.477778,0.1426204,1.497223,3.4031968,0.3895143,0.2354608,0.4645828,-0.7596049,,,,,
1,2.488889,0.1440792,1.485066,3.4053386,0.3801362,0.2262513,0.4643787,-0.7672413,,,,,
1,2.5,0.1453881,1.472581,3.4076562,0.3690338,0.2177429,0.4641834,-0.7752005,,,,,
1,2.511111,0.1460186,1.459582,3.4101049,0.3577971,0.2080415,0.4634255,-0.7835411,,,,,
1,2.522222,0.1466826,1.446903,3.4125566,0.3472345,0.1980551,0.4631435,-0.7910123,,,,,
1,2.533333,0.1473392,1.433316,3.4151661,0.3341087,0.1869225,0.4596872,-0.8013233,,,,,
1,2.544444,0.1484429,1.419876,3.4174231,0.3177462,0.1767228,0.4540057,-0.8134403,,,,,
1,2.555555,0.1498298,1.406057,3.4193859,-0.298126,-0.167837,-0.4483489,0.8257935,,,,,
1,2.566666,0.1510899,1.392369,3.4214727,-0.2760246,-0.1595987,-0.4442812,0.8372293,,,,,
1,2.577777,0.1521875,1.378036,3.4234854,-0.2533409,-0.1512344,-0.4422316,0.8469816,,,,,
1,2.588888,0.1528416,1.363587,3.4257497,-0.2322493,-0.1413772,-0.440976,0.8553436,,,,,
1,2.599999,0.1532047,1.349348,3.4276028,-0.2097334,-0.1293799,-0.4417179,0.862646,,,,,
1,2.61111,0.1535605,1.335253,3.4294249,-0.187741,-0.1169487,-0.4418246,0.8694063,,,,,
1,2.622221,0.154068,1.320704,3.4312359,-0.1641106,-0.1054666,-0.4429439,0.8750687,,,,,
1,2.633332,0.1554447,1.305997,3.4325095,-0.1380254,-0.0975808,-0.442657,0.8806144,,,,,
1,2.644443,0.157011,1.29207,3.4339873,-0.1128535,-0.0894415,-0.441268,0.8857465,,,,,
1,2.655554,0.1583991,1.277911,3.4347553,-0.08483486,-0.08247052,-0.4406672,0.8898393,,,,,
1,2.666665,0.1599424,1.264805,3.4349906,-0.05566181,-0.07368855,-0.4411787,0.8926551,,,,,
1,2.677776,0.1609929,1.251622,3.4356874,-0.02743192,-0.06329809,-0.4403687,0.8951626,,,,,
1,2.688887,0.1622987,1.239765,3.4353788,0.000342276,-0.05241469,-0.4377608,0.8975623,,,,,
1,2.699998,0.1637271,1.228146,3.4352152,-0.02572032,0.04275312,0.4302662,-0.9013222,,,,,
1,2.711109,0.1655357,1.217564,3.4341203,-0.04924186,0.03471345,0.4174428,-0.9067037,,,,,
1,2.72222,0.1671801,1.206756,3.433848,-0.07386141,0.02765316,0.4041259,-0.9112969,,,,,
1,2.733331,0.169448,1.197579,3.4335373,-0.09857571,0.02523981,0.3880874,-0.915988,,,,,
1,2.744442,0.1724693,1.189519,3.4325847,-0.1221449,0.02567352,0.3713883,-0.9200501,,,,,
1,2.755553,0.1753023,1.181925,3.4319136,-0.1438214,0.02744555,0.3530141,-0.9240904,,,,,
1,2.766664,0.1779769,1.174257,3.4310074,-0.1625136,0.02842102,0.3350089,-0.9276586,,,,,
1,2.777775,0.1806895,1.167874,3.429216,-0.1735723,0.03217983,0.3113223,-0.9337642,,,,,
1,2.788886,0.1833165,1.162867,3.4275312,-0.1831275,0.03589253,0.2851564,-0.9401392,,,,,
1,2.799997,0.1861798,1.158096,3.4256549,-0.1946028,0.03843045,0.260481,-0.9448823,,,,,
1,2.811108,0.1893577,1.155952,3.4237365,-0.2046947,0.0415829,0.2362396,-0.9489794,,,,,
1,2.822219,0.1925499,1.155464,3.4217983,-0.2121429,0.04488367,0.2174252,-0.9516864,,,,,
1,2.83333,0.195337,1.153178,3.420236,-0.2211572,0.04727682,0.1984099,-0.9536708,,,,,
1,2.844441,0.1987725,1.153579,3.418676,-0.2274932,0.05074608,0.1814779,-0.9553729,,,,,
1,2.855552,0.2024773,1.154929,3.4170844,-0.2321724,0.05423132,0.1655528,-0.9569469,,,,,
1,2.866663,0.2054861,1.155833,3.4156613,-0.2379246,0.05680227,0.148553,-0.9581739,,,,,
1,2.877774,0.2092871,1.159257,3.4142979,-0.2412408,0.05867047,0.1328792,-0.9595332,,,,,
1,2.888885,0.2124996,1.163413,3.4134014,-0.2448819,0.05956024,0.1170102,-0.9606217,,,,,
1,2.899997,0.2162022,1.168258,3.4124194,-0.2466814,0.0602946,0.1017181,-0.9618557,,,,,
1,2.911108,0.2195243,1.172482,3.4113831,-0.248684,0.06139483,0.08552891,-0.9628457,,,,,
1,2.922219,0.2230678,1.179108,3.4105757,-0.2493279,0.06185667,0.0698659,-0.9639129,,,,,
1,2.93333,0.2270302,1.186315,3.4102551,-0.2502671,0.06274492,0.05555444,-0.9645429,,,,,
1,2.944441,0.2305416,1.19413,3.409987,-0.2491068,0.06281149,0.04137173,-0.9655511,,,,,
1,2.955552,0.2344406,1.202273,3.4091151,-0.2449653,0.06177046,0.02678393,-0.9671913,,,,,
1,2.966663,0.2378599,1.210421,3.4084618,-0.2423234,0.06045876,0.01262009,-0.9682277,,,,,
1,2.977774,0.2417976,1.220719,3.4076905,-0.2365958,0.05653238,0.003145719,-0.969957,,,,,
1,2.988885,0.2452956,1.230843,3.4073575,-0.2337178,0.05425152,-0.007536088,-0.9707605,,,,,
1,2.999996,0.2494383,1.241805,3.4067951,-0.2283889,0.05140655,-0.01620473,-0.9720768,,,,,
1,3.011107,0.2528576,1.252881,3.4061276,-0.2204778,0.04855838,-0.02572756,-0.9738427,,,,,
1,3.022218,0.2567968,1.263525,3.4051563,-0.2112538,0.0455482,-0.03489473,-0.9757457,,,,,
1,3.033329,0.2605132,1.275095,3.4041836,-0.1982708,0.04147391,-0.04053396,-0.9784302,,,,,
1,3.04444,0.2645013,1.286601,3.4030525,-0.1870537,0.03688748,-0.04408528,-0.9806665,,,,,
1,3.055551,0.2684368,1.299016,3.400679,-0.1692612,0.02930709,-0.04361729,-0.9841694,,,,,
1,3.066662,0.2722782,1.310943,3.3990718,-0.1551138,0.02346185,-0.04549162,-0.9865697,,,,,
1,3.077773,0.2764532,1.323164,3.3970684,-0.1397665,0.01643741,-0.0433437,-0.9890988,,,,,
1,3.088884,0.280445,1.335457,3.3946262,-0.1240063,0.009683188,-0.04068061,-0.9913999,,,,,
1,3.099995,0.2845599,1.347499,3.3922435,0.1073431,-0.003269317,0.03800195,0.9934902,,,,,
1,3.111106,0.2888037,1.359323,3.3899428,0.09123472,0.002746733,0.03660785,0.9951525,,,,,
1,3.122217,0.2930049,1.371113,3.3872545,0.07391463,0.008893828,0.0348212,0.9966167,,,,,
1,3.133328,0.2971783,1.382742,3.384179,0.05676296,0.01460829,0.03316774,0.9977297,,,,,
1,3.144439,0.3009355,1.394237,3.3811292,0.03875674,0.02039947,0.03141836,0.9985463,,,,,
1,3.15555,0.3051843,1.40502,3.3775231,0.02008209,0.02604879,0.02977899,0.9990152,,,,,
1,3.166661,0.3092782,1.416006,3.3746584,0.002471186,0.03172185,0.02852477,0.9990865,,,,,
1,3.177772,0.312913,1.42664,3.3707297,0.01570237,-0.0375341,-0.02658308,-0.9988183,,,,,
1,3.188883,0.3168335,1.436797,3.3671541,0.03250017,-0.04247408,-0.0242562,-0.9982741,,,,,
1,3.199994,0.3207729,1.446963,3.363439,0.0496535,-0.04709034,-0.02134091,-0.9974275,,,,,
1,3.211105,0.3245909,1.456749,3.3597499,0.06668781,-0.05197901,-0.01857412,-0.9962459,,,,,
1,3.222216,0.3282845,1.466387,3.3558282,0.0833329,-0.05714887,-0.01579187,-0.9947564,,,,,
1,3.233327,0.331679,1.475786,3.3515609,0.09995142,-0.06275918,-0.01323049,-0.992923,,,,,
1,3.244438,0.3348088,1.484498,3.3477235,0.1167472,-0.06797898,-0.01108273,-0.9907705,,,,,
1,3.255549,0.3379654,1.493139,3.343612,0.1336218,-0.07278708,-0.009157286,-0.9883134,,,,,
1,3.26666,0.3408423,1.501572,3.33952,0.1502962,-0.07735202,-0.008131058,-0.9855768,,,,,
1,3.277771,0.3437816,1.509621,3.3352221,0.1662467,-0.08088178,-0.007188985,-0.9827352,,,,,
1,3.288882,0.3462743,1.517226,3.3310809,0.1816389,-0.08328994,-0.006066157,-0.9798129,,,,,
1,3.299993,0.3488691,1.524886,3.32704,0.1961829,-0.08472113,-0.004401492,-0.9768906,,,,,
1,3.311104,0.3511967,1.532524,3.3230195,0.2100496,-0.08659867,-0.003095847,-0.973843,,,,,
1,3.322215,0.3531083,1.540096,3.3191335,0.2209657,-0.08771814,-0.001797827,-0.9713271,,,,,
1,3.333326,0.3549338,1.547488,3.3147557,0.2305567,-0.08929393,-8.89E-05,-0.9689531,,,,,
1,3.344437,0.3560752,1.554771,3.3108834,0.2392972,-0.09127253,0.000707392,-0.9666466,,,,,
1,3.355548,0.3574123,1.561984,3.3068658,0.2488763,-0.0940742,0.001298493,-0.9639548,,,,,
1,3.366659,0.357899,1.568816,3.3028562,0.2571172,-0.09798219,0.001047563,-0.9613996,,,,,
1,3.37777,0.3578365,1.575403,3.2992625,0.2650007,-0.1025604,2.26E-05,-0.9587784,,,,,
1,3.388881,0.3576248,1.581797,3.2956432,0.2726644,-0.1064899,-0.000727356,-0.9561974,,,,,
1,3.399992,0.3576635,1.588148,3.2923461,0.2809199,-0.1093441,-0.000863925,-0.9534816,,,,,
1,3.411103,0.3572649,1.5939,3.2891276,0.2890944,-0.1106067,-0.000927914,-0.9508889,,,,,
1,3.422215,0.3566282,1.599436,3.2864317,0.2964202,-0.1107265,-0.000826154,-0.9486169,,,,,
1,3.433326,0.3559678,1.604887,3.2833565,0.3024979,-0.1104997,-0.001063898,-0.9467226,,,,,
1,3.444437,0.3553898,1.610576,3.2806708,0.3083718,-0.1104475,-0.001488153,-0.9448312,,,,,
1,3.455548,0.3543984,1.616198,3.277895,0.3122128,-0.1098226,-0.002031744,-0.9436408,,,,,
1,3.466659,0.3532428,1.62122,3.2752085,0.316517,-0.1097485,-0.003349878,-0.9422107,,,,,
1,3.47777,0.3517701,1.625966,3.2731574,0.3210637,-0.1105672,-0.005361773,-0.940566,,,,,
1,3.488881,0.3501912,1.630353,3.2710778,0.32627,-0.1113853,-0.007238556,-0.9386633,,,,,
1,3.499992,0.3485582,1.634484,3.2694322,0.3319268,-0.1119266,-0.009056881,-0.9365976,,,,,
1,3.511103,0.3469433,1.638424,3.2677901,0.3374375,-0.1120864,-0.01047634,-0.9345924,,,,,
1,3.522214,0.3454806,1.642342,3.2662524,0.3425303,-0.1124113,-0.01182909,-0.9326825,,,,,
1,3.533325,0.3437535,1.646028,3.2647405,0.346187,-0.1119998,-0.01234984,-0.9313744,,,,,
1,3.544436,0.3419689,1.649507,3.2635223,0.3488812,-0.1115614,-0.01288687,-0.9304139,,,,,
1,3.555547,0.3401596,1.65307,3.2622532,0.3505841,-0.1108914,-0.01382395,-0.9298401,,,,,
1,3.566658,0.3384007,1.656551,3.2611838,0.3525972,-0.1102837,-0.01523439,-0.929129,,,,,
1,3.577769,0.3365303,1.659582,3.2601161,0.3538977,-0.1094842,-0.01669628,-0.9287038,,,,,
1,3.58888,0.334579,1.662575,3.2592582,0.3558591,-0.1093009,-0.01823254,-0.9279467,,,,,
1,3.599991,0.3323355,1.664798,3.2591435,0.3571906,-0.1094589,-0.01974545,-0.9273854,,,,,
1,3.611102,0.3299095,1.667359,3.2589374,0.3591809,-0.1095005,-0.02070935,-0.9265904,,,,,
1,3.622213,0.3275348,1.669289,3.2592367,0.3614529,-0.1092981,-0.02145608,-0.9257134,,,,,
1,3.633324,0.3252532,1.670957,3.2591925,0.3638673,-0.1087984,-0.02174537,-0.9248192,,,,,
1,3.644435,0.3231625,1.672635,3.2594116,0.3662472,-0.1085398,-0.02182361,-0.9239078,,,,,
1,3.655546,0.3208061,1.673949,3.2599671,0.3678856,-0.1078809,-0.02083074,-0.9233569,,,,,
1,3.666657,0.3183894,1.675036,3.260804,0.3688148,-0.1070627,-0.01836304,-0.9231338,,,,,
1,3.677768,0.3160937,1.675816,3.261462,0.3698028,-0.1063345,-0.01503624,-0.9228829,,,,,
1,3.688879,0.3136969,1.676321,3.2623841,0.3708062,-0.1054889,-0.01115181,-0.9226324,,,,,
1,3.69999,0.3111582,1.67646,3.2636802,0.3720288,-0.1044851,-0.006291073,-0.9223003,,,,,
1,3.711101,0.3088136,1.676567,3.2647421,0.3736278,-0.1031754,-0.001189034,-0.921822,,,,,
1,3.722212,0.3063434,1.676005,3.2665547,0.3758839,-0.100948,0.005487483,-0.9211356,,,,,
1,3.733323,0.3039467,1.6753,3.2681133,0.3787352,-0.09850384,0.01141654,-0.9201772,,,,,
1,3.744434,0.3013975,1.672953,3.2709815,0.3839883,-0.09548391,0.02059263,-0.9181567,,,,,
