Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.01111111,0.495970,1.268345,0.128117,0.4276948,-0.5477425,0.1387488,-0.7055524,,,,
1,0.02222222,0.495970,1.268345,0.128117,0.4282525,-0.5475163,0.1414256,-0.7048578,,,,
1,0.03333334,0.495970,1.268345,0.128117,0.4261356,-0.5469392,0.1460434,-0.7056468,,,,
1,0.04444445,0.495970,1.268345,0.128117,0.421765,-0.5486452,0.1521035,-0.7056679,,,,
1,0.05555556,0.495970,1.268345,0.128117,0.417175,-0.5519765,0.1554929,-0.7050595,,,,
1,0.06666667,0.495970,1.268345,0.128117,0.4102774,-0.5570018,0.1603114,-0.7040752,,,,
1,0.07777778,0.495970,1.268345,0.128117,0.4028621,-0.5602483,0.1685086,-0.703867,,,,
1,0.08888889,0.495970,1.268345,0.128117,0.3953232,-0.5623168,0.1783576,-0.7040653,,,,
1,0.1,0.495970,1.268345,0.128117,0.3869509,-0.5649635,0.1883134,-0.7040052,,,,
1,0.1111111,0.495970,1.268345,0.128117,0.3791437,-0.5678136,0.196834,-0.7036293,,,,
1,0.1222222,0.495970,1.268345,0.128117,0.3679023,-0.571011,0.2080159,-0.7037923,,,,
1,0.1333333,0.495970,1.268345,0.128117,0.3526304,-0.5754363,0.218957,-0.7046862,,,,
1,0.1444445,0.495970,1.268345,0.128117,0.3330881,-0.5830237,0.2241236,-0.7063316,,,,
1,0.1555556,0.495970,1.268345,0.128117,0.3090337,-0.5909706,0.2267025,-0.7098295,,,,
1,0.1666667,0.495970,1.268345,0.128117,0.2850875,-0.5971847,0.230041,-0.713566,,,,
1,0.1777778,0.495970,1.268345,0.128117,0.2540353,-0.6012081,0.2349786,-0.7202777,,,,
1,0.1888889,0.495970,1.268345,0.128117,0.2251649,-0.5992444,0.2471776,-0.7273996,,,,
1,0.2,0.495970,1.268345,0.128117,-0.1975199,0.5953239,-0.2633234,0.7329639,,,,
1,0.2111111,0.495970,1.268345,0.128117,-0.1734606,0.5929831,-0.2763177,0.7361596,,,,
1,0.2222222,0.495970,1.268345,0.128117,-0.1481403,0.5912384,-0.2825885,0.7406992,,,,
1,0.2333333,0.495970,1.268345,0.128117,-0.120474,0.5902504,-0.2822865,0.7465956,,,,
1,0.2444444,0.495970,1.268345,0.128117,-0.0897596,0.5863453,-0.2816849,0.7541857,,,,
1,0.2555556,0.495970,1.268345,0.128117,-0.05738117,0.5793982,-0.2817585,0.7626384,,,,
1,0.2666667,0.495970,1.268345,0.128117,-0.02603775,0.5708192,-0.2862541,0.7691203,,,,
1,0.2777778,0.495970,1.268345,0.128117,0.005669251,0.5580154,-0.2959069,0.7752585,,,,
1,0.2888889,0.495970,1.268345,0.128117,0.03606112,0.5426639,-0.3120011,0.7790191,,,,
1,0.3,0.493973,1.269704,0.129674,0.06382822,0.5269113,-0.3301033,0.780591,,,,
1,0.3111111,0.490314,1.272196,0.132527,0.08828375,0.508955,-0.3567407,0.7784002,,,,
1,0.3222222,0.487265,1.274271,0.134904,0.1155441,0.4941545,-0.3746514,0.7759492,,,,
1,0.3333333,0.482506,1.277511,0.138615,0.1434198,0.4802925,-0.3880091,0.7734331,,,,
1,0.3444445,0.477399,1.280988,0.142596,0.1708716,0.4660787,-0.3946378,0.7731977,,,,
1,0.3555556,0.472617,1.284243,0.146325,0.1963496,0.4502932,-0.4004421,0.7735172,,,,
1,0.3666667,0.466143,1.288651,0.151373,0.2194882,0.432334,-0.4031155,0.7761508,,,,
1,0.3777778,0.459715,1.293027,0.156385,0.2411994,0.4117031,-0.4081126,0.7783107,,,,
1,0.3888889,0.452680,1.297816,0.161870,0.2640815,0.3881222,-0.4116562,0.7811282,,,,
1,0.4,0.445720,1.302555,0.167296,0.2885961,0.360578,-0.4143945,0.7842022,,,,
1,0.4111111,0.438699,1.307335,0.172771,0.3130241,0.3332715,-0.41655,0.7857685,,,,
1,0.4222222,0.430267,1.313075,0.179345,0.3365857,0.303998,-0.4179121,0.7871752,,,,
1,0.4333333,0.422597,1.318297,0.185325,0.3585456,0.27876,-0.4228255,0.7841917,,,,
1,0.4444444,0.414137,1.324056,0.191921,0.376294,0.254393,-0.4338861,0.7780938,,,,
1,0.4555556,0.405720,1.329787,0.198484,0.3899001,0.2306818,-0.4442671,0.7729105,,,,
1,0.4666667,0.397428,1.335432,0.204949,-0.4028395,-0.2045918,0.4510698,-0.7696743,,,,
1,0.4777778,0.388434,1.341555,0.211961,-0.4104007,-0.1741896,0.4521721,-0.7725087,,,,
1,0.4888889,0.379990,1.347304,0.218545,-0.4218783,-0.145195,0.4551351,-0.770577,,,,
1,0.5,0.370930,1.353471,0.225609,-0.4311559,-0.1160287,0.4564855,-0.7695862,,,,
1,0.5111111,0.361709,1.359749,0.232798,-0.4404904,-0.09092835,0.4569137,-0.7674179,,,,
1,0.5222223,0.352351,1.366120,0.240095,-0.4496978,-0.06693463,0.4573542,-0.7642767,,,,
1,0.5333334,0.342929,1.372534,0.247441,-0.4564422,-0.04587182,0.4574329,-0.7617818,,,,
1,0.5444446,0.333364,1.379046,0.254898,-0.4603924,-0.02409329,0.4566722,-0.7608607,,,,
1,0.5555557,0.324148,1.385320,0.262084,-0.4612311,-0.002137035,0.4567426,-0.7606888,,,,
1,0.5666668,0.315001,1.391548,0.269216,-0.4627266,0.02015279,0.458339,-0.7585534,,,,
1,0.577778,0.306207,1.397535,0.276072,-0.4599324,0.04175255,0.4602547,-0.7582113,,,,
1,0.5888891,0.297142,1.403706,0.283140,-0.459528,0.06486602,0.4599127,-0.7570382,,,,
1,0.6000003,0.288300,1.409726,0.290034,-0.4560232,0.08927345,0.4575909,-0.7580789,,,,
1,0.6111114,0.279376,1.415801,0.296992,-0.453751,0.113288,0.455798,-0.7573136,,,,
1,0.6222225,0.270610,1.421769,0.303826,-0.4522009,0.1356967,0.4562339,-0.7542886,,,,
1,0.6333337,0.262009,1.427624,0.310533,-0.4517869,0.1533608,0.4582842,-0.7498964,,,,
1,0.6444448,0.253275,1.433571,0.317343,-0.4498482,0.1694113,0.4604089,-0.7462976,,,,
1,0.655556,0.245003,1.439202,0.323792,-0.4439132,0.1863657,0.4606166,-0.7456818,,,,
1,0.6666671,0.236469,1.445012,0.330445,-0.436705,0.2047186,0.4583275,-0.7465352,,,,
1,0.6777782,0.227992,1.450783,0.337055,-0.4265389,0.2221721,0.4542007,-0.7499373,,,,
1,0.6888894,0.219749,1.456395,0.343482,-0.4173196,0.2379634,0.4514821,-0.7519186,,,,
1,0.7000005,0.211765,1.461830,0.349707,-0.4091047,0.252803,0.4500947,-0.752422,,,,
1,0.7111117,0.203831,1.467232,0.355893,-0.4022231,0.268036,0.4500636,-0.7508769,,,,
1,0.7222228,0.196094,1.472499,0.361926,-0.3976136,0.281342,0.4528156,-0.7467986,,,,
1,0.7333339,0.188726,1.477515,0.367670,-0.3927282,0.2943966,0.4558923,-0.7424672,,,,
1,0.7444451,0.181118,1.482695,0.373602,-0.3858736,0.3077902,0.4575773,-0.7395876,,,,
1,0.7555562,0.174132,1.487450,0.379049,-0.3744793,0.3193361,0.4581252,-0.7402101,,,,
1,0.7666674,0.167190,1.492177,0.384462,-0.3637213,0.3312659,0.4572626,-0.7408648,,,,
1,0.7777785,0.160469,1.496752,0.389702,-0.3523336,0.3412113,0.4565536,-0.7422901,,,,
1,0.7888896,0.153812,1.501285,0.394892,-0.3429931,0.3499753,0.4578022,-0.7418154,,,,
