Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.01111111,0.4402475064993488,1.1862292201135811,0.18664310158205563,0.4276948,-0.5477425,0.1387488,-0.7055524,,,,
1,0.02222222,0.4400420930131087,1.1861646305201308,0.18679968975107722,0.4282525,-0.5475163,0.1414256,-0.7048578,,,,
1,0.03333334,0.43963150073117385,1.1860361541596993,0.1871126552792753,0.4261356,-0.5469392,0.1460434,-0.7056468,,,,
1,0.04444445,0.43901619187613056,1.1858452108855349,0.1875815854806261,0.421765,-0.5486452,0.1521035,-0.7056679,,,,
1,0.05555556,0.4381968632127501,1.1855939029787161,0.18820584952176822,0.417175,-0.5519765,0.1554929,-0.7050595,,,,
1,0.06666667,0.4371744520297895,1.1852850296920836,0.18898462067332714,0.4102774,-0.5570018,0.1603114,-0.7040752,,,,
1,0.07777778,0.435950124425445,1.1849220567545504,0.18991685764602687,0.4028621,-0.5602483,0.1685086,-0.703867,,,,
1,0.08888889,0.4345252844468855,1.1845091054727215,0.19100132525932897,0.3953232,-0.5623168,0.1783576,-0.7040653,,,,
1,0.1,0.43290157395987644,1.184050930830937,0.19223657680410366,0.3869509,-0.5649635,0.1883134,-0.7040052,,,,
1,0.1111111,0.43108087252441,1.1835528862376283,0.19362095638934387,0.3791437,-0.5678136,0.196834,-0.7036293,,,,
1,0.1222222,0.42906529403494303,1.183020904456845,0.1951526161592774,0.3679023,-0.571011,0.2080159,-0.7037923,,,,
1,0.1333333,0.42685719280894724,1.1824614654754007,0.19682950676811264,0.3526304,-0.5754363,0.218957,-0.7046862,,,,
1,0.1444445,0.42445917534660454,1.1818815621960423,0.19864938111016592,0.3330881,-0.5830237,0.2241236,-0.7063316,,,,
1,0.1555556,0.4218740917497976,1.1812886657039667,0.20060980095649747,0.3090337,-0.5909706,0.2267025,-0.7098295,,,,
1,0.1666667,0.41910504494535933,1.180690695578076,0.20270813145880945,0.2850875,-0.5971847,0.230041,-0.713566,,,,
1,0.1777778,0.41615537694411575,1.1800959599325973,0.20494155376018222,0.2540353,-0.6012081,0.2349786,-0.7202777,,,,
1,0.1888889,0.41302867963557516,1.1795131273527915,0.20730706776246524,0.2251649,-0.5992444,0.2471776,-0.7273996,,,,
1,0.2,0.40972879448647614,1.1789511721514763,0.20980148957159017,-0.1975199,0.5953239,-0.2633234,0.7329639,,,,
1,0.2111111,0.406259810342811,1.178419333721381,0.2124214571973824,-0.1734606,0.5929831,-0.2763177,0.7361596,,,,
1,0.2222222,0.40262605939605045,1.1779270714310195,0.2151634391150505,-0.1481403,0.5912384,-0.2825885,0.7406992,,,,
1,0.2333333,0.39883211945045355,1.1774840178337211,0.2180237387140989,-0.120474,0.5902504,-0.2822865,0.7465956,,,,
1,0.2444444,0.3948828154616817,1.1770999267962419,0.22099849292954257,-0.0897596,0.5863453,-0.2816849,0.7541857,,,,
1,0.2555556,0.39078321141867656,1.1767846219599893,0.2240836801756986,-0.05738117,0.5793982,-0.2817585,0.7626384,,,,
1,0.2666667,0.38653860529658285,1.176547953955806,0.22727513014777262,-0.02603775,0.5708192,-0.2862541,0.7691203,,,,
1,0.2777778,0.3821545176295066,1.1763997414198557,0.23056853545662495,0.005669251,0.5580154,-0.2959069,0.7752585,,,,
1,0.2888889,0.37763669214994194,1.1763497330569754,0.23395945378560765,0.03606112,0.5426639,-0.3120011,0.7790191,,,,
1,0.3,0.37299109806650116,1.1764075597713612,0.23744330720710513,0.06382822,0.5269113,-0.3301033,0.780591,,,,
1,0.3111111,0.3682239102429291,1.1765826775043084,0.24101539438593528,0.08828375,0.508955,-0.3567407,0.7784002,,,,
1,0.3222222,0.36334150556461964,1.1768843291258138,0.2446709008462348,0.1155441,0.4941545,-0.3746514,0.7759492,,,,
1,0.3333333,0.35835044482419226,1.1773215004095157,0.24840490789702147,0.1434198,0.4802925,-0.3880091,0.7734331,,,,
1,0.3444445,0.35325747098012933,1.1779028755436916,0.25221239791875527,0.1708716,0.4660787,-0.3946378,0.7731977,,,,
1,0.3555556,0.34806949416500715,1.1786367921864034,0.2560882652895789,0.1963496,0.4502932,-0.4004421,0.7735172,,,,
1,0.3666667,0.34279357996489335,1.1795312094204813,0.2600273280825662,0.2194882,0.432334,-0.4031155,0.7761508,,,,
1,0.3777778,0.3374369360182962,1.1805936651614473,0.2640243362962939,0.2411994,0.4117031,-0.4081126,0.7783107,,,,
1,0.3888889,0.3320068958071357,1.1818312509233873,0.26807398182303116,0.2640815,0.3881222,-0.4116562,0.7811282,,,,
1,0.4,0.32651090612608075,1.183250568731921,0.2721709103403342,0.2885961,0.360578,-0.4143945,0.7842022,,,,
1,0.4111111,0.32095651774809136,1.1848577029817866,0.2763097259583358,0.3130241,0.3332715,-0.41655,0.7857685,,,,
1,0.4222222,0.3153513554293242,1.186658198191868,0.2804850095500887,0.3365857,0.303998,-0.4179121,0.7871752,,,,
1,0.4333333,0.30970310820016195,1.1886570362796594,0.2846913262387142,0.3585456,0.27876,-0.4228255,0.7841917,,,,
1,0.4444444,0.30401951722810727,1.1908586107232866,0.2889232351203926,0.376294,0.254393,-0.4338861,0.7780938,,,,
1,0.4555556,0.2983083436767398,1.1932667114923523,0.29317530818968607,0.3899001,0.2306818,-0.4442671,0.7729105,,,,
1,0.4666667,0.2925773704788593,1.195884504600727,0.297442136201423,-0.4028395,-0.2045918,0.4510698,-0.7696743,,,,
