Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,frameDiff,userLevel,preTrialOffset,preLevelOffset,,
1,0.3777778,0.4475508,1.212366,0.0632977,-0.07435216,-0.7302259,0.08348201,-0.6739975,,,,,,
1,0.3888889,0.4472212,1.211887,0.0705211,-0.07586525,-0.7224581,0.09011912,-0.6813056,,,,,,
1,0.4,0.4467162,1.211425,0.0775829,-0.07442904,-0.7126613,0.0988612,-0.6905077,,,,,,
1,0.4111111,0.4462441,1.210753,0.0849465,-0.07346775,-0.7031534,0.1077388,-0.6989779,,,,,,
1,0.4222222,0.4454432,1.210356,0.0925098,-0.07265808,-0.6900903,0.1156016,-0.7107267,,,,,,
1,0.4333333,0.4447632,1.210091,0.1000239,-0.0745499,-0.6786513,0.1215655,-0.7204836,,,,,,
1,0.4444444,0.4421818,1.210405,0.1165587,-0.08671181,-0.6551126,0.1230735,-0.7403793,,,,,,
1,0.4555556,0.4421818,1.210405,0.1165587,-0.08671181,-0.6551126,0.1230735,-0.7403793,,,,,,
1,0.4666667,0.4404686,1.210844,0.12517,-0.09347613,-0.645133,0.1200401,-0.7487697,,,,,,
1,0.4777778,0.4365079,1.211596,0.1428791,-0.103576,-0.6254494,0.112546,-0.7651265,,,,,,
1,0.4888889,0.4365079,1.211596,0.1428791,-0.103576,-0.6254494,0.112546,-0.7651265,,,,,,
1,0.5,0.4316148,1.212609,0.1606447,-0.111739,-0.605846,0.1034802,-0.7808693,,,,,,
1,0.5111111,0.4293194,1.213559,0.1691546,-0.1132885,-0.5952938,0.1002667,-0.7891372,,,,,,
1,0.5222223,0.4293194,1.213559,0.1691546,-0.1132885,-0.5952938,0.1002667,-0.7891372,,,,,,
1,0.5333334,0.4241646,1.214853,0.1863034,-0.1148552,-0.5739427,0.09407219,-0.8053252,,,,,,
1,0.5444446,0.4241646,1.214853,0.1863034,-0.1148552,-0.5739427,0.09407219,-0.8053252,,,,,,
1,0.5555557,0.4211331,1.215809,0.1949999,-0.1146348,-0.5640781,0.09071909,-0.8126776,,,,,,
1,0.5666668,0.414874,1.218154,0.2124453,-0.1170203,-0.5446355,0.08398764,-0.826211,,,,,,
1,0.577778,0.414874,1.218154,0.2124453,-0.1170203,-0.5446355,0.08398764,-0.826211,,,,,,
1,0.5888891,0.411551,1.219742,0.2209286,-0.1178273,-0.5352615,0.08134824,-0.8324628,,,,,,
1,0.6000003,0.4045767,1.223197,0.2383051,-0.117991,-0.5166703,0.07616144,-0.8445882,,,,,,
1,0.6111114,0.4045767,1.223197,0.2383051,-0.117991,-0.5166703,0.07616144,-0.8445882,,,,,,
1,0.6222225,0.400893,1.224876,0.24684,-0.1184228,-0.5070645,0.07322539,-0.8505878,,,,,,
1,0.6333337,0.393527,1.229267,0.26358289,-0.1197438,-0.4855794,0.06681859,-0.863371,,,,,,
1,0.6444448,0.3899504,1.231322,0.27192242,-0.1197637,-0.4740029,0.064514,-0.8699517,,,,,,
1,0.655556,0.3899504,1.231322,0.27192242,-0.1197637,-0.4740029,0.064514,-0.8699517,,,,,,
1,0.6666671,0.3863303,1.233888,0.27981087,-0.119147,-0.4613973,0.06192291,-0.8769733,,,,,,
1,0.6777782,0.3784803,1.239334,0.29588901,-0.1190005,-0.436866,0.05574665,-0.889876,,,,,,
1,0.6888894,0.3743677,1.242765,0.30355752,-0.1207677,-0.4244613,0.05105066,-0.8959026,,,,,,
1,0.7000005,0.3701104,1.246172,0.31131986,-0.1218155,-0.4115895,0.04682519,-0.9019769,,,,,,
1,0.7111117,0.3655497,1.249591,0.31927665,-0.1226447,-0.399311,0.04158998,-0.9076229,,,,,,
1,0.7222228,0.361005,1.253158,0.32700901,-0.1239459,-0.3869612,0.03469706,-0.9130688,,,,,,
1,0.7333339,0.361005,1.253158,0.32700901,-0.1239459,-0.3869612,0.03469706,-0.9130688,,,,,,
1,0.7444451,0.3563152,1.257089,0.33440512,-0.1251086,-0.3742514,0.02700699,-0.9184522,,,,,,
1,0.7555562,0.3515489,1.260688,0.341945878,-0.1250878,-0.3616491,0.0204765,-0.9236578,,,,,,
1,0.7666674,0.3410705,1.268877,0.355468309,-0.1225291,-0.3352057,0.001552004,-0.9341421,,,,,,
1,0.7777785,0.3410705,1.268877,0.355468309,-0.1225291,-0.3352057,0.001552004,-0.9341421,,,,,,
1,0.7888896,0.3307547,1.277405,0.36900727,-0.1224558,-0.3067037,-0.01910029,-0.9437015,,,,,,
1,0.8000008,0.3252902,1.282162,0.37525203,-0.1225616,-0.2905651,-0.03192369,-0.9484363,,,,,,
1,0.8111119,0.3200927,1.287202,0.38110334,-0.1225514,-0.2726848,-0.04497039,-0.9532061,,,,,,
1,0.8222231,0.3200927,1.287202,0.38110334,-0.1225514,-0.2726848,-0.04497039,-0.9532061,,,,,,
1,0.8333342,0.3095292,1.297296,0.3921098,-0.1184493,-0.2360523,-0.06635118,-0.9622093,,,,,,
1,0.8444453,0.3039513,1.302063,0.39781023,-0.1152918,-0.2191216,-0.07590513,-0.965884,,,,,,
1,0.8555565,0.3039513,1.302063,0.39781023,-0.1152918,-0.2191216,-0.07590513,-0.965884,,,,,,
1,0.8666676,0.2913781,1.312619,0.40741085,-0.1079021,-0.1921673,-0.09816141,-0.9704604,,,,,,
1,0.8777788,0.2913781,1.312619,0.40741085,-0.1079021,-0.1921673,-0.09816141,-0.9704604,,,,,,
1,0.8888899,0.2788921,1.323815,0.41645343,-0.09900777,-0.1647527,-0.1247811,-0.9733877,,,,,,
1,0.900001,0.2730798,1.329783,0.42005353,-0.09058928,-0.1488161,-0.1393674,-0.9747944,,,,,,
1,0.9111122,0.2672426,1.335549,0.4241788,-0.08285858,-0.1331463,-0.1521399,-0.9758381,,,,,,
1,0.9222233,0.2617034,1.341474,0.4275114,-0.07197652,-0.1174264,-0.165069,-0.976618,,,,,,
1,0.9333345,0.2617034,1.341474,0.4275114,-0.07197652,-0.1174264,-0.165069,-0.976618,,,,,,
1,0.9444456,0.2560295,1.347468,0.43078352,-0.06182199,-0.1020437,-0.1774323,-0.9768741,,,,,,
1,0.9555568,0.2508197,1.354233,0.43359957,-0.04988618,-0.08665999,-0.1902836,-0.9766236,,,,,,
1,0.9666679,0.2418895,1.368735,0.43888961,-0.02735301,-0.04847724,-0.2162503,-0.97475,,,,,,
1,0.977779,0.2381797,1.376919,0.4409327,-0.01613314,-0.02696458,-0.2295697,-0.9727849,,,,,,
1,0.9888902,0.2346135,1.385286,0.44259045,-0.004259334,-0.008863773,-0.2436063,-0.9698244,,,,,,
1,1.000001,0.2301526,1.393469,0.44417826,0.007718919,0.006612992,-0.2582184,-0.9660331,,,,,,
1,1.011112,0.2260556,1.402128,0.44479915,0.02072277,0.01870102,-0.2730674,-0.9615899,,,,,,
1,1.022224,0.2219647,1.410882,0.44514128,0.03368995,0.03143743,-0.2835797,-0.957841,,,,,,
1,1.033335,0.2185929,1.420187,0.44579075,0.04725625,0.04577095,-0.2928165,-0.9539027,,,,,,
1,1.044446,0.215778,1.429181,0.44585031,0.06291522,0.05925476,-0.3006786,-0.9498015,,,,,,
1,1.055557,0.2134845,1.438215,0.4456497,0.08001908,0.07227778,-0.3063777,-0.9457831,,,,,,
1,1.066668,0.2110971,1.447176,0.44564622,0.09682986,0.08409527,-0.3140695,-0.9406978,,,,,,
1,1.077779,0.2088035,1.456098,0.44449837,0.11503,0.09002198,-0.3229729,-0.9350683,,,,,,
1,1.08889,0.2068381,1.464739,0.4429945,0.1333342,0.09174512,-0.3324551,-0.9291279,,,,,,
1,1.100002,0.204625,1.473612,0.44195981,0.1505731,0.09536413,-0.3408611,-0.9230641,,,,,,
1,1.111113,0.2038346,1.482327,0.43992255,0.1681218,0.09497806,-0.3469816,-0.9177789,,,,,,
1,1.122224,0.2025139,1.491349,0.43804806,0.1852212,0.09729861,-0.3526334,-0.9120723,,,,,,
1,1.133335,0.2014628,1.499886,0.43663078,0.2024819,0.09975926,-0.3577654,-0.9061199,,,,,,
1,1.144446,0.2006963,1.508156,0.43492056,0.2205806,0.1016036,-0.3616182,-0.9001408,,,,,,
1,1.155557,0.2005682,1.515995,0.43272883,0.2391218,0.1006405,-0.3608262,-0.8958219,,,,,,
1,1.166668,0.2005681,1.52412,0.43079517,0.2555681,0.1025289,-0.3593144,-0.8916649,,,,,,
1,1.17778,0.2014638,1.532138,0.42893753,0.270038,0.1038874,-0.3558107,-0.8886427,,,,,,
1,1.188891,0.2018771,1.539598,0.42621249,0.2833047,0.1008891,-0.3548456,-0.885237,,,,,,
1,1.200002,0.2024308,1.54689,0.42354467,0.2964806,0.09625576,-0.3534833,-0.8819772,,,,,,
1,1.211113,0.2031682,1.554121,0.42137309,0.3099239,0.09332977,-0.3525065,-0.8780524,,,,,,
1,1.222224,0.2046195,1.561034,0.41892391,0.3227497,0.09010293,-0.3503929,-0.8746079,,,,,,
1,1.233335,0.2063911,1.567496,0.41699342,0.336331,0.08759965,-0.3479082,-0.8707283,,,,,,
1,1.244446,0.2080286,1.574074,0.41483677,0.3508902,0.08442931,-0.3466438,-0.8657863,,,,,,
1,1.255558,0.2101829,1.579163,0.41306314,0.3669945,0.07539763,-0.3464552,-0.8599995,,,,,,
1,1.266669,0.2118848,1.584688,0.41075462,0.3822652,0.06680433,-0.3457181,-0.8543358,,,,,,
1,1.27778,0.213794,1.588966,0.40857541,0.3971413,0.05290584,-0.3454668,-0.8486062,,,,,,
1,1.288891,0.2161115,1.593014,0.40641776,0.4109361,0.03838522,-0.3437062,-0.843519,,,,,,
1,1.300002,0.2184896,1.596951,0.40417186,0.422525,0.02448055,-0.3406083,-0.8395591,,,,,,
1,1.311113,0.220676,1.600894,0.40231851,0.4332056,0.01159796,-0.3370065,-0.835838,,,,,,
1,1.322224,0.2233335,1.604419,0.40022924,0.4413826,-0.000355949,-0.3314978,-0.8338408,,,,,,
1,1.333336,0.2259362,1.607896,0.39861725,0.4497328,-0.01131825,-0.3256958,-0.8315856,,,,,,
1,1.344447,0.2292479,1.610078,0.39727402,0.4562705,-0.0204843,-0.3153241,-0.8318464,,,,,,
1,1.355558,0.2321934,1.611912,0.39616093,0.4644382,-0.03052011,-0.3049405,-0.8308893,,,,,,
1,1.366669,0.2351166,1.614021,0.39487342,0.4730428,-0.04157534,-0.295188,-0.8290755,,,,,,
1,1.37778,0.2380831,1.614638,0.39402248,0.4813431,-0.05341499,-0.2827947,-0.827939,,,,,,
1,1.388891,0.2416234,1.614856,0.39330035,0.4898529,-0.06449267,-0.2695915,-0.8265623,,,,,,
1,1.400002,0.2446843,1.615317,0.39276188,0.498001,-0.07573948,-0.2568321,-0.8248006,,,,,,
1,1.411114,0.2478774,1.614864,0.39214752,0.5052415,-0.0875758,-0.2428172,-0.8234692,,,,,,
1,1.422225,0.2512782,1.613651,0.39197584,0.5111409,-0.100908,-0.2283076,-0.8224526,,,,,,
1,1.433336,0.2544047,1.61293,0.39180318,0.5169927,-0.1135418,-0.2147299,-0.8208032,,,,,,
1,1.444447,0.2573543,1.611034,0.39148654,0.5216578,-0.1283103,-0.2002587,-0.8193328,,,,,,
1,1.455558,0.2600683,1.60835,0.39156052,0.5258775,-0.1452111,-0.1847362,-0.8174591,,,,,,
1,1.466669,0.2623983,1.605479,0.39151217,0.5293369,-0.1617596,-0.168537,-0.8156174,,,,,,
1,1.47778,0.2647539,1.602295,0.39222243,0.5327298,-0.1760701,-0.1505768,-0.8139564,,,,,,
1,1.488891,0.2672204,1.599369,0.3930381,0.5356739,-0.1895886,-0.1328706,-0.8120684,,,,,,
1,1.500003,0.2692383,1.595581,0.39385583,0.5367691,-0.2023967,-0.113326,-0.8112163,,,,,,
1,1.511114,0.2710447,1.591474,0.39529237,0.5370128,-0.2158699,-0.09302097,-0.8101633,,,,,,
1,1.522225,0.2723709,1.587174,0.39663192,0.536802,-0.2307278,-0.07298391,-0.8082585,,,,,,
1,1.533336,0.2739421,1.583121,0.39831014,0.5363002,-0.2461809,-0.05392468,-0.8055241,,,,,,
1,1.544447,0.2748755,1.578499,0.40020634,0.5341839,-0.2636968,-0.03529457,-0.8024125,,,,,,
1,1.555558,0.2759218,1.573415,0.40232634,0.5306842,-0.2838505,-0.01726496,-0.7984393,,,,,,
1,1.566669,0.2760277,1.56842,0.40453064,0.5259632,-0.3062521,3.89E-05,-0.793456,,,,,,
1,1.577781,0.276306,1.56338,0.40679299,0.5209185,-0.3282034,0.01792295,-0.7877851,,,,,,
1,1.588892,0.2754981,1.558067,0.40963624,0.5146884,-0.3499974,0.03705085,-0.7818089,,,,,,
1,1.600003,0.2756484,1.552509,0.4128297,0.5108601,-0.3630245,0.05833573,-0.7770663,,,,,,
1,1.611114,0.2760195,1.546817,0.41620287,0.5068555,-0.3714471,0.08002453,-0.7737705,,,,,,
1,1.622225,0.2765788,1.54157,0.41898361,0.5010099,-0.3816403,0.09945218,-0.7703564,,,,,,
1,1.633336,0.2761305,1.535808,0.42162563,0.4909897,-0.3921731,0.1161998,-0.769173,,,,,,
1,1.644447,0.2754963,1.5303,0.42421266,0.4775097,-0.4071656,0.130608,-0.7675561,,,,,,
1,1.655559,0.2739299,1.5246,0.42684453,0.4613408,-0.4229473,0.1433061,-0.7666445,,,,,,
1,1.66667,0.272528,1.519104,0.42943393,0.44584,-0.4372484,0.1563538,-0.7652413,,,,,,
1,1.677781,0.2711945,1.513204,0.43172287,0.4283959,-0.4487097,0.1681969,-0.766059,,,,,,
1,1.688892,0.2699499,1.507185,0.43418812,0.4134798,-0.4541678,0.1807439,-0.7681782,,,,,,
1,1.700003,0.2688627,1.501165,0.43716488,0.4007042,-0.4547514,0.193281,-0.7715439,,,,,,
1,1.711114,0.2668386,1.494905,0.43993606,0.3874005,-0.454252,0.2037621,-0.7759234,,,,,,
1,1.722225,0.2651402,1.488989,0.44290373,0.3719318,-0.4583694,0.2132366,-0.7785207,,,,,,
1,1.733337,0.2618715,1.483093,0.44582332,0.3536547,-0.4635942,0.2172383,-0.7828259,,,,,,
1,1.744448,0.2585863,1.477146,0.44898472,0.3351461,-0.4700668,0.218712,-0.786689,,,,,,
1,1.755559,0.254343,1.471291,0.4520592,0.3167646,-0.4746488,0.2188955,-0.7914882,,,,,,
1,1.76667,0.2502327,1.464862,0.4549414,0.300599,-0.4738394,0.2197691,-0.7980088,,,,,,
1,1.777781,0.2466701,1.458657,0.4579964,0.2864624,-0.4703886,0.2234614,-0.8042008,,,,,,
1,1.788892,0.2415103,1.452752,0.460679,0.2743011,-0.4612604,0.2267559,-0.8127605,,,,,,
1,1.800003,0.2365856,1.446545,0.4635287,0.2633521,-0.4501975,0.229328,-0.821813,,,,,,
1,1.811115,0.2310425,1.440434,0.4661371,0.2540549,-0.4371214,0.228189,-0.8320522,,,,,,
1,1.822226,0.2255903,1.434217,0.468294,0.2424463,-0.4248,0.2219329,-0.8435109,,,,,,
1,1.833337,0.219937,1.428434,0.4703654,0.2286692,-0.4147082,0.2142429,-0.8542994,,,,,,
1,1.844448,0.2135927,1.422819,0.472396,0.2139248,-0.4039272,0.1988781,-0.8669063,,,,,,
1,1.855559,0.20648,1.417445,0.4740878,0.1996941,-0.3928575,0.1812254,-0.8791716,,,,,,
1,1.86667,0.1992488,1.411903,0.4758292,0.1877127,-0.3793105,0.1639941,-0.8910632,,,,,,
1,1.877781,0.1921213,1.406389,0.4778562,0.1767095,-0.364706,0.1499674,-0.9018165,,,,,,
1,1.888893,0.184678,1.400919,0.4789903,0.1690548,-0.3451405,0.1344074,-0.9133637,,,,,,
1,1.900004,0.1773805,1.395515,0.479554,0.1629052,-0.3220402,0.1195952,-0.9249049,,,,,,
1,1.911115,0.1699917,1.390141,0.4806098,0.1548011,-0.3008108,0.1047151,-0.9351921,,,,,,
1,1.922226,0.1627309,1.385166,0.4801469,0.1490204,-0.2751572,0.08465821,-0.9459992,,,,,,
1,1.933337,0.155531,1.380398,0.4804803,0.1419988,-0.2522138,0.06644242,-0.9548874,,,,,,
1,1.944448,0.1487169,1.375632,0.480025,0.1365599,-0.2270788,0.0453556,-0.9631872,,,,,,
1,1.955559,0.1423718,1.371348,0.4789261,0.131631,-0.2015806,0.02256272,-0.9703244,,,,,,
1,1.966671,0.1351735,1.367088,0.4784742,0.1264753,-0.17755,0.00066939,-0.9759506,,,,,,
1,1.977782,0.1297896,1.363508,0.4766363,0.1251144,-0.1511792,-0.02339484,-0.9802775,,,,,,
1,1.988893,0.1297896,1.363508,0.4766363,0.1251144,-0.1511792,-0.02339484,-0.9802775,,,,,,
1,2.000004,0.119592,1.35643,0.4744459,0.1247239,-0.09283838,-0.06009986,-0.9860087,,,,,,
1,2.011115,0.1145714,1.353183,0.4733305,0.1254143,-0.06400134,-0.07837579,-0.9869308,,,,,,
1,2.022226,0.1105525,1.349618,0.4720611,0.1279339,-0.03638701,-0.09997512,-0.9860598,,,,,,
1,2.033337,0.1070976,1.34686,0.4698845,0.1297217,-0.01343618,-0.1281794,-0.9831388,,,,,,
1,2.044448,0.1024933,1.344624,0.4674504,0.1303812,0.005602542,-0.1599185,-0.9784659,,,,,,
1,2.055559,0.09884202,1.342276,0.4651839,0.1319831,0.02375973,-0.1896847,-0.9726437,,,,,,
1,2.06667,0.09554861,1.339759,0.4626593,0.1376633,0.03597284,-0.22003,-0.9650604,,,,,,
1,2.077781,0.09291083,1.337059,0.4599985,0.1459033,0.04577398,-0.247528,-0.9567376,,,,,,
1,2.088892,0.09053324,1.334293,0.4568276,0.1542409,0.05768156,-0.2700107,-0.9486711,,,,,,
1,2.100003,0.08937167,1.331649,0.4541991,0.1610043,0.07639983,-0.2864955,-0.9413613,,,,,,
1,2.111114,0.08937167,1.331649,0.4541991,0.1610043,0.07639983,-0.2864955,-0.9413613,,,,,,
1,2.122225,0.08870298,1.327821,0.44996665,0.1662251,0.125904,-0.3102891,-0.9274903,,,,,,
1,2.133336,0.08900336,1.32633,0.44773652,0.1651506,0.1490344,-0.3229876,-0.9198876,,,,,,
1,2.144447,0.08888672,1.324822,0.44493971,0.1635644,0.163952,-0.3400972,-0.9114277,,,,,,
1,2.155558,0.08903234,1.323241,0.44187382,0.1623767,0.1731053,-0.3602885,-0.9021423,,,,,,
1,2.166669,0.08864914,1.321452,0.43857481,0.1628958,0.1818737,-0.379857,-0.892242,,,,,,
1,2.17778,0.08884645,1.319379,0.43510929,0.1643164,0.1832305,-0.3999148,-0.8828902,,,,,,
1,2.188891,0.08969472,1.316998,0.43182373,0.1662183,0.1865006,-0.4147508,-0.8749691,,,,,,
1,2.200002,0.09079677,1.314522,0.42901999,0.1669723,0.1928952,-0.4238106,-0.8690779,,,,,,
1,2.211113,0.09237577,1.31212,0.42620394,0.1661701,0.2007945,-0.4297607,-0.8645085,,,,,,
1,2.222224,0.09343749,1.309857,0.42343853,0.1646741,0.2088959,-0.4362977,-0.8595867,,,,,,
1,2.233335,0.09524345,1.307377,0.42068384,0.1614827,0.2155432,-0.4393708,-0.8569818,,,,,,
1,2.244446,0.0970459,1.305247,0.41806974,0.1577359,0.2198241,-0.4439231,-0.8542418,,,,,,
1,2.255557,0.09935102,1.303196,0.41518774,0.1544911,0.2223493,-0.4513903,-0.8502589,,,,,,
1,2.266668,0.101424,1.30135,0.4126853,0.1524172,0.2249817,-0.4607219,-0.8449187,,,,,,
1,2.277779,0.1043172,1.299662,0.40998407,0.151066,0.225879,-0.4718778,-0.8387427,,,,,,
1,2.28889,0.1076073,1.29804,0.40764093,0.1493772,0.2276572,-0.4821969,-0.8326734,,,,,,
1,2.300001,0.1110074,1.296424,0.40559,0.146704,0.2312109,-0.4902882,-0.827428,,,,,,
1,2.311112,0.1142801,1.294752,0.40349553,0.1441647,0.2342137,-0.4975073,-0.8227072,,,,,,
1,2.322223,0.1177431,1.292884,0.40169358,0.1421071,0.2348356,-0.503425,-0.8192809,,,,,,
1,2.333334,0.121419,1.290887,0.3997113,0.1404658,0.2324174,-0.5099225,-0.8162295,,,,,,
1,2.344445,0.1247566,1.288952,0.39776426,0.1380705,0.2276046,-0.5172277,-0.8133931,,,,,,
1,2.355556,0.128677,1.287133,0.39568046,0.1341887,0.2226684,-0.5240915,-0.811012,,,,,,
1,2.366668,0.1326149,1.285436,0.3936903,0.1298116,0.219384,-0.5308385,-0.8082266,,,,,,
1,2.377779,0.1372329,1.284238,0.39210467,0.1218059,0.21732,-0.5347465,-0.8074538,,,,,,
1,2.38889,0.1419721,1.282659,0.39021953,0.1153269,0.2164032,-0.5381334,-0.8064005,,,,,,
1,2.400001,0.1471659,1.281169,0.38895692,0.107365,0.2158382,-0.538995,-0.8070757,,,,,,
1,2.411112,0.1525674,1.279554,0.3877641,0.09994305,0.2140568,-0.5398397,-0.8079383,,,,,,
1,2.422223,0.1579171,1.277781,0.38649953,0.09249798,0.2111111,-0.5408691,-0.808911,,,,,,
1,2.433334,0.1631316,1.276023,0.38517203,0.08477011,0.207789,-0.5425473,-0.8094938,,,,,,
1,2.444445,0.1685139,1.27409,0.38392699,0.07689069,0.2020158,-0.544498,-0.8104317,,,,,,
1,2.455556,0.1739284,1.271849,0.38261275,0.07011089,0.1939967,-0.5473381,-0.8110923,,,,,,
1,2.466667,0.1793268,1.269576,0.38117388,0.06318071,0.1862535,-0.5497612,-0.8118378,,,,,,
1,2.477778,0.185386,1.266813,0.37972467,0.05656073,0.1755245,-0.5512238,-0.8137226,,,,,,
1,2.488889,0.1913315,1.264267,0.37838965,0.04972093,0.1676988,-0.5520312,-0.8152709,,,,,,
1,2.5,0.1977073,1.26143,0.37704799,0.04175557,0.1598428,-0.5504561,-0.8183551,,,,,,
1,2.511111,0.2040601,1.258741,0.37584512,0.03327834,0.1533446,-0.5482598,-0.8214557,,,,,,
1,2.522222,0.210708,1.256039,0.37476867,0.02364213,0.1474692,-0.5439062,-0.8257482,,,,,,
1,2.533333,0.2174893,1.253427,0.37304442,0.01426273,0.1397133,-0.5409577,-0.8292415,,,,,,
1,2.544444,0.223945,1.250331,0.3717789,0.006007952,0.1290026,-0.5390482,-0.8323157,,,,,,
1,2.555555,0.2302381,1.247195,0.37021855,-0.00160593,0.1179374,-0.5373129,-0.8350947,,,,,,
1,2.566666,0.2367624,1.243619,0.36871315,-0.007953085,0.1042364,-0.53589,-0.8377909,,,,,,
1,2.577777,0.2431069,1.240198,0.3670233,-0.01418657,0.09103286,-0.534529,-0.8401135,,,,,,
1,2.588888,0.2501014,1.236753,0.36509948,-0.02040016,0.07647939,-0.53325,-0.8422465,,,,,,
1,2.599999,0.2571502,1.233406,0.36345751,-0.02771875,0.06470911,-0.5292543,-0.845538,,,,,,
1,2.61111,0.2640708,1.230205,0.36167484,-0.03572974,0.05369794,-0.5238186,-0.8493845,,,,,,
1,2.622221,0.2713507,1.226754,0.359911463,-0.04414304,0.04319155,-0.515074,-0.854918,,,,,,
1,2.633332,0.2779086,1.223172,0.357871494,-0.05191404,0.03033217,-0.5057634,-0.8605745,,,,,,
1,2.644443,0.2842205,1.21924,0.355747765,-0.05915136,0.01592011,-0.4963706,-0.8659469,,,,,,
1,2.655554,0.2904264,1.215371,0.353486916,-0.06597785,0.000795594,-0.4876972,-0.8705159,,,,,,
1,2.666665,0.2965113,1.211147,0.3509076,-0.07171391,-0.01649466,-0.4787528,-0.8748605,,,,,,
1,2.677776,0.302572,1.206788,0.347887909,-0.07690056,-0.03377323,-0.4707408,-0.8782647,,,,,,
1,2.688887,0.3078409,1.202676,0.344606048,-0.08264219,-0.05053856,-0.4646408,-0.8801847,,,,,,
1,2.699998,0.3132514,1.198835,0.3418437,-0.08959998,-0.06595714,-0.4585543,-0.8816743,,,,,,
1,2.711109,0.317677,1.195138,0.33873058,-0.09808401,-0.07972204,-0.451338,-0.8833561,,,,,,
1,2.72222,0.3226286,1.191643,0.33588458,-0.1074566,-0.09037729,-0.439923,-0.8869909,,,,,,
1,2.733331,0.3274159,1.187919,0.33302212,-0.1157619,-0.1009741,-0.4277484,-0.8907496,,,,,,
1,2.744442,0.331825,1.183666,0.3299566,-0.1225403,-0.1095339,-0.4118722,-0.8962966,,,,,,
1,2.755553,0.3363807,1.179322,0.32694212,-0.1287016,-0.1216658,-0.399514,-0.8994564,,,,,,
1,2.766664,0.3390779,1.17446,0.3236129,-0.134083,-0.1359241,-0.3884278,-0.9014823,,,,,,
1,2.777775,0.3423947,1.170215,0.32063631,-0.1407695,-0.1502742,-0.3784525,-0.9024275,,,,,,
1,2.788886,0.3445464,1.165795,0.31755981,-0.1484206,-0.1652708,-0.3681587,-0.9028378,,,,,,
1,2.799997,0.3472064,1.161486,0.31441588,-0.1566542,-0.1791809,-0.3554003,-0.903905,,,,,,
1,2.811108,0.3490213,1.156968,0.31141247,-0.1648596,-0.1920121,-0.3389123,-0.9061408,,,,,,
