Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.01111111,0.5937179,1.35021,0.04641228,0.1434247,-0.6975318,-0.2781119,-0.6446182,0,2,45,5
1,0.02222222,0.5945163,1.349588,0.04661071,0.1457479,-0.6974433,-0.2740002,-0.6459523,0,2,45,5
1,0.03333334,0.5954493,1.349455,0.04685409,0.1469839,-0.6980984,-0.2620225,-0.6499221,0,2,45,5
1,0.04444445,0.5954493,1.349455,0.04685409,0.1469839,-0.6980984,-0.2620225,-0.6499221,0,2,45,5
1,0.05555556,0.5963148,1.348657,0.04637176,0.1490425,-0.6962298,-0.2604135,-0.6521006,0,2,45,5
1,0.06666667,0.5970601,1.348391,0.04594535,0.1478051,-0.6951811,-0.2525488,-0.6565791,0,2,45,5
1,0.07777778,0.5977338,1.348289,0.04577051,0.1476263,-0.6941062,-0.2494524,-0.6589361,0,2,45,5
1,0.08888889,0.5980859,1.348353,0.04532935,0.1475306,-0.6928828,-0.247426,-0.6610058,0,2,45,5
1,0.1,0.5980859,1.348353,0.04532935,0.1475306,-0.6928828,-0.247426,-0.6610058,0,2,45,5
1,0.1111111,0.5987624,1.348099,0.0449656,0.1465067,-0.6927229,-0.2470757,-0.6615319,0,2,45,5
1,0.1222222,0.5993443,1.347907,0.04427518,0.1447594,-0.6936336,-0.2486881,-0.6603572,0,2,45,5
1,0.1333333,0.5993443,1.347907,0.04427518,0.1447594,-0.6936336,-0.2486881,-0.6603572,0,2,45,5
1,0.1444445,0.5980272,1.346377,0.04741244,0.144432,-0.6935375,-0.2493968,-0.6602623,0,2,45,5
1,0.1555556,0.5980171,1.345287,0.04794804,0.1423882,-0.6943497,-0.2529518,-0.6584979,0,2,45,5
1,0.1666667,0.5980434,1.344995,0.04785298,0.1416484,-0.6943042,-0.2538226,-0.6583704,0,2,45,5
1,0.1777778,0.5980434,1.344995,0.04785298,0.1416484,-0.6943042,-0.2538226,-0.6583704,0,2,45,5
1,0.1888889,0.5983906,1.344826,0.047577,0.1409404,-0.6940843,-0.2547125,-0.6584105,0,2,45,5
1,0.2,0.5983449,1.344605,0.04759388,0.1401563,-0.6941644,-0.254939,-0.6584058,0,2,45,5
1,0.2111111,0.5989813,1.344296,0.04758139,0.1394013,-0.6939233,-0.2546324,-0.6589386,0,2,45,5
1,0.2222222,0.5989965,1.34407,0.04734619,0.1396941,-0.6933854,-0.2536502,-0.6598211,0,2,45,5
1,0.2333333,0.5993063,1.343861,0.04729595,0.1393902,-0.6935204,-0.2534983,-0.6598018,0,2,45,5
1,0.2444444,0.5993055,1.343411,0.04741988,0.1392531,-0.6940606,-0.2532927,-0.6593416,0,2,45,5
1,0.2555556,0.599153,1.343128,0.04742045,0.1392428,-0.6944967,-0.2530217,-0.6589886,0,2,45,5
1,0.2666667,0.5994347,1.342822,0.04725584,0.1391795,-0.6946468,-0.2525581,-0.6590216,0,2,45,5
1,0.2777778,0.59939,1.342407,0.04734612,0.1388394,-0.6948642,-0.2520608,-0.6590546,0,2,45,5
1,0.2888889,0.5992411,1.342207,0.0473974,0.1382574,-0.6951587,-0.2515275,-0.65907,0,2,45,5
1,0.3,0.5994604,1.341948,0.04731789,0.1376195,-0.6954464,-0.2508547,-0.6591564,0,2,45,5
1,0.3111111,0.5992388,1.341748,0.04735856,0.1376173,-0.69542,-0.2502286,-0.6594227,0,2,45,5
1,0.3222222,0.5994569,1.341446,0.0472474,0.1375497,-0.695499,-0.2498782,-0.6594863,0,2,45,5
1,0.3333333,0.5992474,1.341206,0.0474534,0.1375915,-0.6955631,-0.2495428,-0.659537,0,2,45,5
1,0.3444445,0.599133,1.340918,0.04749903,0.1376533,-0.6954535,-0.2492431,-0.6597531,0,2,45,5
1,0.3555556,0.5992953,1.340663,0.04741228,0.1369765,-0.6956607,-0.2493175,-0.6596473,0,2,45,5
1,0.3666667,0.5994738,1.340384,0.04737357,0.1363898,-0.6959022,-0.249275,-0.6595302,0,2,45,5
1,0.3777778,0.5997408,1.340207,0.04717367,0.1357635,-0.6957246,-0.2495513,-0.6597422,0,2,45,5
1,0.3888889,0.5993203,1.340058,0.04722957,0.1354575,-0.6955617,-0.2496245,-0.6599491,0,2,45,5
1,0.4,0.5989425,1.340147,0.04711705,0.1352752,-0.6953797,-0.2491845,-0.6603445,0,2,45,5
