Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.01111111,-0.1124143,1.28791,0.4407348,0.09007157,-0.3382315,-0.4611916,0.8153458
1,0.02222222,-0.1123724,1.287942,0.4406248,0.08716082,-0.3381615,-0.4599946,0.8163669
1,0.03333334,-0.1117864,1.287929,0.4409259,0.09308074,-0.3397161,-0.461267,0.8143473
1,0.04444445,-0.1118692,1.288225,0.4412301,0.09373296,-0.3405992,-0.4599521,0.8146473
1,0.05555556,-0.1116964,1.288464,0.4421821,0.09846724,-0.3412445,-0.4581716,0.8148221
1,0.06666667,-0.1111738,1.289044,0.4422975,0.1030664,-0.3417344,-0.4556033,0.8154879
1,0.07777778,-0.1109007,1.289348,0.4424984,0.1040477,-0.341601,-0.4524164,0.8171917
1,0.08888889,-0.1109623,1.289372,0.4424984,0.1010148,-0.3398066,-0.4488564,0.8202776
1,0.1,-0.1108921,1.289314,0.4421133,0.09586382,-0.3369075,-0.4471166,0.8230371
1,0.1111111,-0.1105447,1.289279,0.4418348,0.09238945,-0.3349482,-0.4468029,0.8244035
1,0.1222222,-0.109832,1.289565,0.4417578,0.0926173,-0.3346882,-0.4468038,0.824483
1,0.1333333,-0.1089779,1.290248,0.4419459,0.09503825,-0.3353463,-0.4456483,0.8245655
1,0.1444445,-0.1079981,1.290953,0.4419431,0.09665065,-0.3358467,-0.4434755,0.8253455
1,0.1555556,-0.1079981,1.290953,0.4419431,0.09665065,-0.3358467,-0.4434755,0.8253455
1,0.1666667,-0.1056928,1.293337,0.4420763,0.1016897,-0.339394,-0.4368561,0.8268178
1,0.1777778,-0.1043974,1.294767,0.4419659,0.1031673,-0.3407304,-0.4332775,0.8279672
1,0.1888889,-0.1043974,1.294767,0.4419659,0.1031673,-0.3407304,-0.4332775,0.8279672
1,0.2,-0.1028223,1.296821,0.4413776,0.1005198,-0.3413715,-0.4275557,0.8309978
1,0.2111111,-0.1013486,1.298501,0.440901,0.09751023,-0.3420821,-0.4231237,0.8333294
1,0.2222222,-0.1000183,1.300166,0.4404555,0.09536152,-0.3428862,-0.4190895,0.835284
1,0.2333333,-0.09602761,1.305078,0.4390883,0.08909323,-0.347425,-0.4145607,0.8363597
1,0.2444444,-0.0936022,1.308184,0.4384398,0.08924968,-0.3500535,-0.4137905,0.8356282
1,0.2555556,-0.09095576,1.311652,0.4377692,0.09006479,-0.3520241,-0.4111402,0.836021
1,0.2666667,-0.08842146,1.315086,0.4368093,0.08998424,-0.3534693,-0.407401,0.8372495
1,0.2777778,-0.08539283,1.319441,0.4358342,0.08985223,-0.3550182,-0.4026287,0.8389152
1,0.2888889,-0.08253138,1.323776,0.4346739,0.08717176,-0.356847,-0.3978776,0.840687
1,0.3,-0.07942826,1.328128,0.433387,0.08273327,-0.3584112,-0.3933942,0.842578
1,0.3111111,-0.07666925,1.332343,0.4322479,0.07903899,-0.3600634,-0.3898047,0.8438954
1,0.3222222,-0.07352626,1.336829,0.4307216,0.07417646,-0.3615264,-0.3872437,0.8448899
1,0.3333333,-0.06951223,1.341913,0.429305,0.07196995,-0.3644698,-0.3876721,0.8436186
1,0.3444445,-0.06582871,1.346936,0.4279434,0.07077972,-0.3673076,-0.3863127,0.843112
1,0.3555556,-0.0614776,1.35306,0.4267741,0.07132823,-0.3706305,-0.3847362,0.8423321
1,0.3666667,-0.05719087,1.359239,0.4252799,0.07020179,-0.3731347,-0.3811297,0.8429605
1,0.3777778,-0.05224293,1.366715,0.4234832,0.06720267,-0.3746023,-0.3744482,0.8455445
1,0.3888889,-0.04697132,1.374185,0.4211271,0.06162737,-0.3761026,-0.3666672,0.8487073
1,0.4,-0.04187803,1.38162,0.4189845,0.05567432,-0.3773629,-0.3593466,0.8516852
1,0.4111111,-0.04187803,1.38162,0.4189845,0.05567432,-0.3773629,-0.3593466,0.8516852
1,0.4222222,-0.03005588,1.398218,0.4137581,0.04332996,-0.3799161,-0.3487062,0.8556811
1,0.4333333,-0.02388392,1.406599,0.4109518,0.03786983,-0.3816113,-0.3451535,0.8566258
1,0.4444444,-0.01750192,1.415294,0.4078428,0.03199512,-0.3823856,-0.3411311,0.85813
1,0.4555556,-0.01115273,1.424073,0.4045448,0.02583252,-0.3825845,-0.3358417,0.8603326
1,0.4666667,-0.004055753,1.433919,0.4003054,0.01949289,-0.3822369,-0.3284402,0.8635057
1,0.4777778,0.003208622,1.443446,0.3960243,0.01282501,-0.382559,-0.3196028,0.8667977
1,0.4888889,0.01073904,1.453118,0.3917674,0.005395822,-0.3838343,-0.3101785,0.8697307
1,0.5,0.01795721,1.462112,0.3873744,-0.003213488,-0.3842238,-0.3021254,0.8724001
1,0.5111111,0.01795721,1.462112,0.3873744,-0.003213488,-0.3842238,-0.3021254,0.8724001
1,0.5222223,0.02552773,1.471156,0.3813867,-0.0166002,-0.3813255,-0.2935961,0.8764226
1,0.5333334,0.04013884,1.487737,0.3700066,-0.0399385,-0.3730538,-0.2803239,0.8835465
1,0.5444446,0.0478166,1.495969,0.3641921,-0.04995993,-0.3692448,-0.274442,0.8864784
1,0.5555557,0.05565372,1.50405,0.3584684,-0.05976757,-0.3662859,-0.2684782,0.8889217
1,0.5666668,0.06363183,1.512259,0.3525725,-0.06999881,-0.3626578,-0.2622151,0.8915283
1,0.577778,0.07153359,1.520099,0.3470087,-0.08023748,-0.3590877,-0.2560925,0.8938874
1,0.5888891,0.07969144,1.5276,0.3410158,-0.09038478,-0.3548135,-0.251548,0.8959138
